SCHOOL CODE, SCHOOL NAME, REGION, GPA, SUBJECT_CODE, SUBJECT_NAME, SUBJECT_GPA, SUBJECT_REG_RANK, SUBJECT_NAT_RANK 
S0546, PAMBA, MWANZA, 52, 122, ENGLISH LANGUAGE, 3.2143, 18,289
S0546, PAMBA, MWANZA, 52, 131, PHYSICS, 1.8889, 4,64
S0546, PAMBA, MWANZA, 52, 132, CHEMISTRY, 2.5333, 8,74
S0546, PAMBA, MWANZA, 52, 133, BIOLOGY, 2.5333, 12,152
S0546, PAMBA, MWANZA, 52, 142, ADVANCED MATHEMATICS, 1.2500, 14,176
S0546, PAMBA, MWANZA, 52, 151, ECONOMICS, 2.0556, 12,190
S0548, SHAMBALAI, TANGA, 60, 112, HISTORY, 3.1000, 6,208
S0548, SHAMBALAI, TANGA, 60, 113, GEOGRAPHY, 2.7105, 12,325
S0548, SHAMBALAI, TANGA, 60, 121, KISWAHILI, 3.4545, 7,119
S0548, SHAMBALAI, TANGA, 60, 122, ENGLISH LANGUAGE, 3.6500, 7,179
S0549, LUGOBA, PWANI, 214, 112, HISTORY, 3.2857, 2,131
S0549, LUGOBA, PWANI, 214, 113, GEOGRAPHY, 2.1857, 17,390
S0549, LUGOBA, PWANI, 214, 122, ENGLISH LANGUAGE, 3.5238, 5,225
S0549, LUGOBA, PWANI, 214, 131, PHYSICS, 0.8987, 15,192
S0549, LUGOBA, PWANI, 214, 132, CHEMISTRY, 1.7053, 17,207
S0549, LUGOBA, PWANI, 214, 133, BIOLOGY, 2.5256, 13,156
S0549, LUGOBA, PWANI, 214, 142, ADVANCED MATHEMATICS, 1.3333, 15,167
S0554, NGUDU, MWANZA, 157, 112, HISTORY, 3.3846, 6,87
S0554, NGUDU, MWANZA, 157, 113, GEOGRAPHY, 2.5684, 20,349
S0554, NGUDU, MWANZA, 157, 121, KISWAHILI, 3.0435, 15,247
S0554, NGUDU, MWANZA, 157, 122, ENGLISH LANGUAGE, 3.6364, 10,184
S0554, NGUDU, MWANZA, 157, 131, PHYSICS, 1.0517, 17,175
S0554, NGUDU, MWANZA, 157, 132, CHEMISTRY, 2.1917, 14,136
S0554, NGUDU, MWANZA, 157, 133, BIOLOGY, 2.3333, 15,174
S0560, KASULU, KIGOMA, 4, 112, HISTORY, 3.2500, 4,150
S0560, KASULU, KIGOMA, 4, 113, GEOGRAPHY, 2.7500, 9,314
S0560, KASULU, KIGOMA, 4, 121, KISWAHILI, 3.2500, 7,195
S0561, MONTFORT, MBEYA, 5, 112, HISTORY, 3.0000, 25,274
S0561, MONTFORT, MBEYA, 5, 113, GEOGRAPHY, 2.4000, 36,375
S0561, MONTFORT, MBEYA, 5, 132, CHEMISTRY, 0.5000, 16,234
S0561, MONTFORT, MBEYA, 5, 133, BIOLOGY, 1.5000, 13,218
S0561, MONTFORT, MBEYA, 5, 151, ECONOMICS, 2.0000, 18,198
S0578, TAQWA, MWANZA, 53, 112, HISTORY, 3.0667, 17,231
S0578, TAQWA, MWANZA, 53, 113, GEOGRAPHY, 2.6857, 19,327
S0578, TAQWA, MWANZA, 53, 121, KISWAHILI, 3.3636, 12,150
S0578, TAQWA, MWANZA, 53, 122, ENGLISH LANGUAGE, 3.6364, 9,183
S0578, TAQWA, MWANZA, 53, 131, PHYSICS, 1.5000, 12,115
S0578, TAQWA, MWANZA, 53, 132, CHEMISTRY, 2.1429, 15,147
S0578, TAQWA, MWANZA, 53, 133, BIOLOGY, 2.1765, 16,192
S0578, TAQWA, MWANZA, 53, 142, ADVANCED MATHEMATICS, 1.5714, 11,136
S0578, TAQWA, MWANZA, 53, 151, ECONOMICS, 2.7143, 5,111
S0580, IGOWOLE, IRINGA, 27, 112, HISTORY, 3.4074, 4,85
S0580, IGOWOLE, IRINGA, 27, 113, GEOGRAPHY, 3.4231, 3,69
S0580, IGOWOLE, IRINGA, 27, 121, KISWAHILI, 3.8824, 1,19
S0580, IGOWOLE, IRINGA, 27, 122, ENGLISH LANGUAGE, 3.9091, 2,77
S0581, ILEJE, MBEYA, 77, 112, HISTORY, 2.7778, 33,329
S0581, ILEJE, MBEYA, 77, 113, GEOGRAPHY, 2.6667, 31,331
S0581, ILEJE, MBEYA, 77, 121, KISWAHILI, 3.2941, 17,184
S0581, ILEJE, MBEYA, 77, 122, ENGLISH LANGUAGE, 3.5357, 25,222
S0581, ILEJE, MBEYA, 77, 131, PHYSICS, 1.7907, 4,73
S0581, ILEJE, MBEYA, 77, 132, CHEMISTRY, 2.3256, 6,107
S0581, ILEJE, MBEYA, 77, 133, BIOLOGY, 2.7308, 9,113
S0581, ILEJE, MBEYA, 77, 142, ADVANCED MATHEMATICS, 2.0000, 4,77
S0584, LWANDAI, TANGA, 23, 112, HISTORY, 3.0000, 8,259
S0584, LWANDAI, TANGA, 23, 113, GEOGRAPHY, 3.2857, 4,93
S0584, LWANDAI, TANGA, 23, 121, KISWAHILI, 3.5000, 6,105
S0584, LWANDAI, TANGA, 23, 122, ENGLISH LANGUAGE, 4.0000, 4,48
S0584, LWANDAI, TANGA, 23, 131, PHYSICS, 0.9000, 11,191
S0584, LWANDAI, TANGA, 23, 132, CHEMISTRY, 1.8571, 10,194
S0584, LWANDAI, TANGA, 23, 133, BIOLOGY, 1.6154, 10,215
S0584, LWANDAI, TANGA, 23, 142, ADVANCED MATHEMATICS, 0.6000, 10,229
S0584, LWANDAI, TANGA, 23, 151, ECONOMICS, 2.5000, 4,149
S0585, MUNANILA, KIGOMA, 34, 113, GEOGRAPHY, 2.4118, 11,370
S0585, MUNANILA, KIGOMA, 34, 132, CHEMISTRY, 2.3824, 2,96
S0585, MUNANILA, KIGOMA, 34, 133, BIOLOGY, 3.2941, 1,36
S0586, KAISHO, KAGERA, 1, 112, HISTORY, 4.0000, 2,5
S0586, KAISHO, KAGERA, 1, 113, GEOGRAPHY, 3.0000, 13,225
S0586, KAISHO, KAGERA, 1, 122, ENGLISH LANGUAGE, 4.0000, 2,54
S0590, WILIMA, RUVUMA, 4, 112, HISTORY, 3.7500, 1,12
S0590, WILIMA, RUVUMA, 4, 113, GEOGRAPHY, 3.0000, 4,213
S0590, WILIMA, RUVUMA, 4, 121, KISWAHILI, 3.3333, 8,168
S0590, WILIMA, RUVUMA, 4, 122, ENGLISH LANGUAGE, 4.0000, 1,48
S0596, LIWALE DAY, LINDI, 44, 112, HISTORY, 3.2500, 2,148
S0596, LIWALE DAY, LINDI, 44, 113, GEOGRAPHY, 2.8649, 3,277
S0596, LIWALE DAY, LINDI, 44, 121, KISWAHILI, 2.8929, 4,278
S0596, LIWALE DAY, LINDI, 44, 122, ENGLISH LANGUAGE, 3.4783, 4,245
S0607, LULUMBA, SINGIDA, 74, 131, PHYSICS, 2.0641, 1,47
S0607, LULUMBA, SINGIDA, 74, 132, CHEMISTRY, 2.0000, 3,172
S0607, LULUMBA, SINGIDA, 74, 133, BIOLOGY, 3.1250, 1,49
S0607, LULUMBA, SINGIDA, 74, 142, ADVANCED MATHEMATICS, 2.1333, 1,62
S0609, MATAI, RUKWA, 33, 112, HISTORY, 2.9697, 6,285
S0609, MATAI, RUKWA, 33, 113, GEOGRAPHY, 2.6500, 6,336
S0609, MATAI, RUKWA, 33, 121, KISWAHILI, 3.1212, 4,236
S0609, MATAI, RUKWA, 33, 122, ENGLISH LANGUAGE, 3.6923, 4,160
S0610, NKASI, RUKWA, 72, 112, HISTORY, 3.4375, 1,78
S0610, NKASI, RUKWA, 72, 113, GEOGRAPHY, 3.5000, 2,45
S0610, NKASI, RUKWA, 72, 121, KISWAHILI, 2.7500, 6,290
S0610, NKASI, RUKWA, 72, 122, ENGLISH LANGUAGE, 3.8750, 2,89
S0610, NKASI, RUKWA, 72, 131, PHYSICS, 1.4655, 2,120
S0610, NKASI, RUKWA, 72, 132, CHEMISTRY, 2.1552, 1,143
S0610, NKASI, RUKWA, 72, 133, BIOLOGY, 2.6944, 1,121
S0610, NKASI, RUKWA, 72, 142, ADVANCED MATHEMATICS, 1.5000, 2,147
S0611, KABANGA, KAGERA, 96, 112, HISTORY, 3.1176, 12,204
S0611, KABANGA, KAGERA, 96, 113, GEOGRAPHY, 2.5570, 18,350
S0611, KABANGA, KAGERA, 96, 121, KISWAHILI, 3.0588, 15,245
S0611, KABANGA, KAGERA, 96, 122, ENGLISH LANGUAGE, 3.7059, 8,156
S0611, KABANGA, KAGERA, 96, 132, CHEMISTRY, 2.4810, 4,82
S0611, KABANGA, KAGERA, 96, 133, BIOLOGY, 2.7089, 7,117
S0612, KAGANGO, KAGERA, 43, 112, HISTORY, 3.3721, 7,92
S0612, KAGANGO, KAGERA, 43, 113, GEOGRAPHY, 3.0278, 11,192
S0612, KAGANGO, KAGERA, 43, 121, KISWAHILI, 3.2692, 11,188
S0612, KAGANGO, KAGERA, 43, 122, ENGLISH LANGUAGE, 3.6250, 10,189
S0614, NYERERE, KILIMANJARO, 64, 112, HISTORY, 2.8000, 43,324
S0614, NYERERE, KILIMANJARO, 64, 113, GEOGRAPHY, 2.4000, 48,373
S0614, NYERERE, KILIMANJARO, 64, 121, KISWAHILI, 3.2667, 29,189
S0614, NYERERE, KILIMANJARO, 64, 131, PHYSICS, 1.0625, 23,173
S0614, NYERERE, KILIMANJARO, 64, 132, CHEMISTRY, 1.7843, 27,202
S0614, NYERERE, KILIMANJARO, 64, 133, BIOLOGY, 2.0392, 26,203
S0617, LUSANGA, MOROGORO, 46, 112, HISTORY, 3.0000, 13,251
S0617, LUSANGA, MOROGORO, 46, 113, GEOGRAPHY, 3.0526, 10,183
S0617, LUSANGA, MOROGORO, 46, 121, KISWAHILI, 3.7273, 2,43
S0617, LUSANGA, MOROGORO, 46, 122, ENGLISH LANGUAGE, 3.7222, 11,150
S0617, LUSANGA, MOROGORO, 46, 132, CHEMISTRY, 1.3600, 10,228
S0617, LUSANGA, MOROGORO, 46, 133, BIOLOGY, 2.0000, 10,206
S0620, TEGETA, DAR ES SALAAM, 28, 112, HISTORY, 2.3043, 32,368
S0620, TEGETA, DAR ES SALAAM, 28, 113, GEOGRAPHY, 2.7308, 31,320
S0620, TEGETA, DAR ES SALAAM, 28, 121, KISWAHILI, 2.5714, 28,302
S0620, TEGETA, DAR ES SALAAM, 28, 122, ENGLISH LANGUAGE, 2.0000, 31,341
S0620, TEGETA, DAR ES SALAAM, 28, 142, ADVANCED MATHEMATICS, 1.1667, 25,192
S0620, TEGETA, DAR ES SALAAM, 28, 151, ECONOMICS, 2.1818, 31,186
S0622, KUNDUCHI GIRLS ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 5, 112, HISTORY, 3.0000, 25,266
S0622, KUNDUCHI GIRLS ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 5, 113, GEOGRAPHY, 3.0000, 23,219
S0622, KUNDUCHI GIRLS ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 5, 121, KISWAHILI, 3.6667, 8,59
S0622, KUNDUCHI GIRLS ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 5, 122, ENGLISH LANGUAGE, 3.5000, 24,234
S0622, KUNDUCHI GIRLS ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 5, 142, ADVANCED MATHEMATICS, 0.0000, 34,238
S0622, KUNDUCHI GIRLS ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 5, 151, ECONOMICS, 1.0000, 36,207
S0629, EDMUND-RICE-SINON, ARUSHA, 136, 112, HISTORY, 3.0755, 18,224
S0629, EDMUND-RICE-SINON, ARUSHA, 136, 113, GEOGRAPHY, 2.6444, 17,337
S0629, EDMUND-RICE-SINON, ARUSHA, 136, 121, KISWAHILI, 3.3571, 6,155
S0629, EDMUND-RICE-SINON, ARUSHA, 136, 122, ENGLISH LANGUAGE, 3.7083, 13,154
S0629, EDMUND-RICE-SINON, ARUSHA, 136, 131, PHYSICS, 0.9556, 10,188
S0629, EDMUND-RICE-SINON, ARUSHA, 136, 132, CHEMISTRY, 1.9861, 9,181
S0629, EDMUND-RICE-SINON, ARUSHA, 136, 133, BIOLOGY, 2.0508, 12,201
S0629, EDMUND-RICE-SINON, ARUSHA, 136, 142, ADVANCED MATHEMATICS, 1.2308, 13,178
S0629, EDMUND-RICE-SINON, ARUSHA, 136, 151, ECONOMICS, 2.3438, 15,176
S0629, EDMUND-RICE-SINON, ARUSHA, 136, 152, COMMERCE, 3.0000, 3,30
S0629, EDMUND-RICE-SINON, ARUSHA, 136, 153, ACCOUNTANCY, 4.0000, 2,13
S0631, UMOJA, TABORA, 7, 112, HISTORY, 2.4286, 9,364
S0631, UMOJA, TABORA, 7, 113, GEOGRAPHY, 2.5000, 11,357
S0631, UMOJA, TABORA, 7, 121, KISWAHILI, 3.0000, 7,257
S0631, UMOJA, TABORA, 7, 122, ENGLISH LANGUAGE, 3.1667, 8,296
S0632, BONDENI, ARUSHA, 8, 112, HISTORY, 3.2857, 7,134
S0632, BONDENI, ARUSHA, 8, 113, GEOGRAPHY, 3.6667, 2,28
S0632, BONDENI, ARUSHA, 8, 121, KISWAHILI, 3.1667, 12,221
S0632, BONDENI, ARUSHA, 8, 122, ENGLISH LANGUAGE, 3.5000, 19,238
S0632, BONDENI, ARUSHA, 8, 142, ADVANCED MATHEMATICS, 0.0000, 17,238
S0632, BONDENI, ARUSHA, 8, 151, ECONOMICS, 2.0000, 16,197
S0640, MBALIZI, MBEYA, 15, 112, HISTORY, 3.2857, 11,132
S0640, MBALIZI, MBEYA, 15, 113, GEOGRAPHY, 3.4545, 5,64
S0640, MBALIZI, MBEYA, 15, 121, KISWAHILI, 3.0000, 25,251
S0640, MBALIZI, MBEYA, 15, 122, ENGLISH LANGUAGE, 3.8750, 13,89
S0640, MBALIZI, MBEYA, 15, 142, ADVANCED MATHEMATICS, 1.0000, 16,207
S0640, MBALIZI, MBEYA, 15, 151, ECONOMICS, 4.0000, 1,2
S0641, MEATU, SIMIYU, 64, 112, HISTORY, 3.2222, 1,161
S0641, MEATU, SIMIYU, 64, 113, GEOGRAPHY, 2.6406, 3,339
S0641, MEATU, SIMIYU, 64, 132, CHEMISTRY, 2.1818, 1,138
S0641, MEATU, SIMIYU, 64, 133, BIOLOGY, 2.3455, 3,173
S0641, MEATU, SIMIYU, 64, 151, ECONOMICS, 3.1111, 1,39
S0643, DAREDA, MANYARA, 96, 112, HISTORY, 3.1471, 4,188
S0643, DAREDA, MANYARA, 96, 113, GEOGRAPHY, 2.7952, 5,297
S0643, DAREDA, MANYARA, 96, 121, KISWAHILI, 3.1429, 5,227
S0643, DAREDA, MANYARA, 96, 122, ENGLISH LANGUAGE, 3.4706, 4,247
S0643, DAREDA, MANYARA, 96, 132, CHEMISTRY, 2.2063, 3,131
S0643, DAREDA, MANYARA, 96, 133, BIOLOGY, 2.6984, 2,120
S0652, POMERINI, IRINGA, 4, 112, HISTORY, 3.2500, 10,150
S0652, POMERINI, IRINGA, 4, 113, GEOGRAPHY, 3.0000, 15,225
S0652, POMERINI, IRINGA, 4, 121, KISWAHILI, 2.6667, 13,299
S0652, POMERINI, IRINGA, 4, 122, ENGLISH LANGUAGE, 3.7500, 6,134
S0653, MWAKAVUTA, NJOMBE, 39, 112, HISTORY, 3.4872, 4,69
S0653, MWAKAVUTA, NJOMBE, 39, 113, GEOGRAPHY, 3.2424, 6,110
S0653, MWAKAVUTA, NJOMBE, 39, 121, KISWAHILI, 3.2632, 7,190
S0653, MWAKAVUTA, NJOMBE, 39, 122, ENGLISH LANGUAGE, 3.7692, 6,119
S0662, MWANZI, SINGIDA, 25, 131, PHYSICS, 1.5769, 2,106
S0662, MWANZI, SINGIDA, 25, 132, CHEMISTRY, 2.2308, 1,124
S0662, MWANZI, SINGIDA, 25, 142, ADVANCED MATHEMATICS, 1.5769, 2,135
S0663, SANGITI, KILIMANJARO, 15, 112, HISTORY, 3.2667, 21,142
S0663, SANGITI, KILIMANJARO, 15, 113, GEOGRAPHY, 3.7500, 3,13
S0663, SANGITI, KILIMANJARO, 15, 121, KISWAHILI, 3.5714, 14,81
S0663, SANGITI, KILIMANJARO, 15, 122, ENGLISH LANGUAGE, 3.7333, 19,144
S0665, MWEMBENI, MARA, 7, 112, HISTORY, 2.8571, 7,315
S0665, MWEMBENI, MARA, 7, 113, GEOGRAPHY, 2.8000, 7,294
S0665, MWEMBENI, MARA, 7, 121, KISWAHILI, 2.6667, 8,299
S0665, MWEMBENI, MARA, 7, 122, ENGLISH LANGUAGE, 3.6667, 3,171
S0667, NYAISHOZI, KAGERA, 4, 112, HISTORY, 3.0000, 17,266
S0667, NYAISHOZI, KAGERA, 4, 113, GEOGRAPHY, 3.0000, 13,225
S0667, NYAISHOZI, KAGERA, 4, 121, KISWAHILI, 3.2500, 12,195
S0667, NYAISHOZI, KAGERA, 4, 122, ENGLISH LANGUAGE, 4.0000, 1,41
S0668, DAKAWA HIGH SCHOOL, MOROGORO, 113, 112, HISTORY, 3.2920, 9,126
S0668, DAKAWA HIGH SCHOOL, MOROGORO, 113, 113, GEOGRAPHY, 3.3500, 6,80
S0668, DAKAWA HIGH SCHOOL, MOROGORO, 113, 121, KISWAHILI, 3.3284, 8,173
S0668, DAKAWA HIGH SCHOOL, MOROGORO, 113, 122, ENGLISH LANGUAGE, 3.8228, 6,103
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 112, HISTORY, 3.2917, 14,127
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 113, GEOGRAPHY, 2.9167, 26,257
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 121, KISWAHILI, 3.5556, 10,85
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 122, ENGLISH LANGUAGE, 3.6429, 19,181
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 125, ARABIC LANGUAGE, 3.0000, 2,9
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 131, PHYSICS, 1.6667, 14,92
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 132, CHEMISTRY, 2.6818, 11,58
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 133, BIOLOGY, 2.8750, 16,90
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 142, ADVANCED MATHEMATICS, 1.1667, 24,191
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 151, ECONOMICS, 3.2857, 8,24
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 152, COMMERCE, 3.1538, 12,23
S0671, UBUNGO ISLAMIC HIGH SCHOOL, DAR ES SALAAM, 67, 153, ACCOUNTANCY, 3.3846, 15,32
S0673, NANGWA, MANYARA, 69, 112, HISTORY, 3.1449, 5,190
S0673, NANGWA, MANYARA, 69, 113, GEOGRAPHY, 2.7917, 6,298
S0673, NANGWA, MANYARA, 69, 121, KISWAHILI, 3.5938, 4,76
S0673, NANGWA, MANYARA, 69, 122, ENGLISH LANGUAGE, 3.7273, 2,148
S0673, NANGWA, MANYARA, 69, 151, ECONOMICS, 2.7857, 1,99
S0677, TANDAHIMBA, MTWARA, 22, 112, HISTORY, 3.3636, 3,96
S0677, TANDAHIMBA, MTWARA, 22, 113, GEOGRAPHY, 3.1364, 4,147
S0677, TANDAHIMBA, MTWARA, 22, 121, KISWAHILI, 3.2308, 5,206
S0677, TANDAHIMBA, MTWARA, 22, 122, ENGLISH LANGUAGE, 4.0000, 1,27
S0681, IVUMWE, MBEYA, 68, 112, HISTORY, 3.3382, 6,102
S0681, IVUMWE, MBEYA, 68, 113, GEOGRAPHY, 3.8444, 1,8
S0681, IVUMWE, MBEYA, 68, 121, KISWAHILI, 3.6800, 2,51
S0681, IVUMWE, MBEYA, 68, 122, ENGLISH LANGUAGE, 4.0488, 7,21
S0685, NAMABENGO, RUVUMA, 38, 112, HISTORY, 3.5789, 2,46
S0685, NAMABENGO, RUVUMA, 38, 113, GEOGRAPHY, 3.5263, 1,43
S0685, NAMABENGO, RUVUMA, 38, 121, KISWAHILI, 3.5909, 3,77
S0685, NAMABENGO, RUVUMA, 38, 122, ENGLISH LANGUAGE, 3.8750, 2,88
S0686, CHATO, GEITA, 84, 112, HISTORY, 3.5294, 3,54
S0686, CHATO, GEITA, 84, 113, GEOGRAPHY, 3.0476, 4,184
S0686, CHATO, GEITA, 84, 122, ENGLISH LANGUAGE, 3.8824, 4,86
S0686, CHATO, GEITA, 84, 132, CHEMISTRY, 2.4030, 3,94
S0686, CHATO, GEITA, 84, 133, BIOLOGY, 2.6866, 2,122
S0688, MSAKILA, RUKWA, 1, 112, HISTORY, 3.0000, 5,274
S0688, MSAKILA, RUKWA, 1, 113, GEOGRAPHY, 3.0000, 4,225
S0688, MSAKILA, RUKWA, 1, 121, KISWAHILI, 3.0000, 5,263
S0692, ROSMINI, TANGA, 215, 112, HISTORY, 3.0519, 7,236
S0692, ROSMINI, TANGA, 215, 113, GEOGRAPHY, 3.4640, 3,60
S0692, ROSMINI, TANGA, 215, 121, KISWAHILI, 3.6667, 4,55
S0692, ROSMINI, TANGA, 215, 122, ENGLISH LANGUAGE, 3.7857, 5,115
S0692, ROSMINI, TANGA, 215, 131, PHYSICS, 1.7600, 4,80
S0692, ROSMINI, TANGA, 215, 132, CHEMISTRY, 2.8252, 3,49
S0692, ROSMINI, TANGA, 215, 133, BIOLOGY, 2.5942, 9,141
S0692, ROSMINI, TANGA, 215, 142, ADVANCED MATHEMATICS, 2.4638, 3,39
S0692, ROSMINI, TANGA, 215, 151, ECONOMICS, 3.0000, 2,48
S0697, KIGWE, DODOMA, 23, 112, HISTORY, 3.6087, 6,39
S0697, KIGWE, DODOMA, 23, 113, GEOGRAPHY, 3.3913, 5,71
S0697, KIGWE, DODOMA, 23, 121, KISWAHILI, 3.3846, 6,144
S0697, KIGWE, DODOMA, 23, 122, ENGLISH LANGUAGE, 3.9000, 4,79
S0698, ECKERNFORDE, TANGA, 14, 112, HISTORY, 3.2308, 4,155
S0698, ECKERNFORDE, TANGA, 14, 113, GEOGRAPHY, 2.3077, 13,381
S0698, ECKERNFORDE, TANGA, 14, 121, KISWAHILI, 3.3750, 9,149
S0698, ECKERNFORDE, TANGA, 14, 122, ENGLISH LANGUAGE, 3.2500, 9,283
S0698, ECKERNFORDE, TANGA, 14, 142, ADVANCED MATHEMATICS, 0.0000, 11,238
S0698, ECKERNFORDE, TANGA, 14, 151, ECONOMICS, 2.0000, 7,193
S0706, KALANGALALA, GEITA, 79, 112, HISTORY, 3.5833, 2,44
S0706, KALANGALALA, GEITA, 79, 113, GEOGRAPHY, 3.5000, 2,46
S0706, KALANGALALA, GEITA, 79, 122, ENGLISH LANGUAGE, 3.8333, 5,99
S0706, KALANGALALA, GEITA, 79, 131, PHYSICS, 2.0580, 2,49
S0706, KALANGALALA, GEITA, 79, 132, CHEMISTRY, 2.4493, 2,89
S0706, KALANGALALA, GEITA, 79, 133, BIOLOGY, 2.5745, 3,146
S0706, KALANGALALA, GEITA, 79, 142, ADVANCED MATHEMATICS, 1.5455, 2,143
S0710, BINZA, SIMIYU, 91, 112, HISTORY, 2.5789, 4,352
S0710, BINZA, SIMIYU, 91, 113, GEOGRAPHY, 2.4396, 4,367
S0710, BINZA, SIMIYU, 91, 122, ENGLISH LANGUAGE, 3.2105, 2,290
S0710, BINZA, SIMIYU, 91, 132, CHEMISTRY, 2.1250, 3,152
S0710, BINZA, SIMIYU, 91, 133, BIOLOGY, 2.3056, 4,179
S0712, BARIADI, SIMIYU, 33, 113, GEOGRAPHY, 2.3429, 5,377
S0712, BARIADI, SIMIYU, 33, 131, PHYSICS, 1.1429, 1,165
S0712, BARIADI, SIMIYU, 33, 142, ADVANCED MATHEMATICS, 1.2000, 2,184
S0713, IGUNGA, TABORA, 57, 112, HISTORY, 3.1228, 3,202
S0713, IGUNGA, TABORA, 57, 113, GEOGRAPHY, 3.3000, 3,91
S0713, IGUNGA, TABORA, 57, 121, KISWAHILI, 3.2195, 4,210
S0713, IGUNGA, TABORA, 57, 122, ENGLISH LANGUAGE, 3.7778, 2,117
S0713, IGUNGA, TABORA, 57, 151, ECONOMICS, 2.7500, 5,105
S0715, ILONGERO, SINGIDA, 66, 131, PHYSICS, 1.2533, 3,151
S0715, ILONGERO, SINGIDA, 66, 132, CHEMISTRY, 1.7333, 4,204
S0715, ILONGERO, SINGIDA, 66, 133, BIOLOGY, 2.3191, 3,176
S0715, ILONGERO, SINGIDA, 66, 142, ADVANCED MATHEMATICS, 1.5357, 3,144
S0716, MALECELA, MOROGORO, 6, 112, HISTORY, 2.8333, 17,320
S0716, MALECELA, MOROGORO, 6, 113, GEOGRAPHY, 2.3333, 18,379
S0716, MALECELA, MOROGORO, 6, 121, KISWAHILI, 2.8000, 10,285
S0716, MALECELA, MOROGORO, 6, 122, ENGLISH LANGUAGE, 2.6667, 17,335
S0716, MALECELA, MOROGORO, 6, 151, ECONOMICS, 2.0000, 9,198
S0725, NEWMAN, KIGOMA, 18, 112, HISTORY, 2.9231, 10,297
S0725, NEWMAN, KIGOMA, 18, 113, GEOGRAPHY, 2.5333, 10,351
S0725, NEWMAN, KIGOMA, 18, 121, KISWAHILI, 3.2222, 8,208
S0725, NEWMAN, KIGOMA, 18, 122, ENGLISH LANGUAGE, 3.5000, 6,231
S0725, NEWMAN, KIGOMA, 18, 142, ADVANCED MATHEMATICS, 1.4000, 2,159
S0725, NEWMAN, KIGOMA, 18, 151, ECONOMICS, 2.3333, 3,178
S0726, MBEKENYERA, LINDI, 31, 112, HISTORY, 3.0645, 4,232
S0726, MBEKENYERA, LINDI, 31, 113, GEOGRAPHY, 2.9167, 2,258
S0726, MBEKENYERA, LINDI, 31, 121, KISWAHILI, 3.2273, 3,207
S0726, MBEKENYERA, LINDI, 31, 122, ENGLISH LANGUAGE, 3.7500, 3,124
S0729, MSOLWA, MOROGORO, 85, 112, HISTORY, 3.2857, 11,132
S0729, MSOLWA, MOROGORO, 85, 113, GEOGRAPHY, 3.6563, 3,30
S0729, MSOLWA, MOROGORO, 85, 122, ENGLISH LANGUAGE, 4.0000, 1,27
S0729, MSOLWA, MOROGORO, 85, 131, PHYSICS, 2.8302, 3,19
S0729, MSOLWA, MOROGORO, 85, 132, CHEMISTRY, 3.1552, 3,29
S0729, MSOLWA, MOROGORO, 85, 133, BIOLOGY, 2.6111, 8,138
S0729, MSOLWA, MOROGORO, 85, 142, ADVANCED MATHEMATICS, 2.4571, 3,40
S0729, MSOLWA, MOROGORO, 85, 151, ECONOMICS, 2.9444, 3,71
S0731, MAKONGO, DAR ES SALAAM, 67, 112, HISTORY, 3.6364, 9,34
S0731, MAKONGO, DAR ES SALAAM, 67, 113, GEOGRAPHY, 3.7838, 3,10
S0731, MAKONGO, DAR ES SALAAM, 67, 121, KISWAHILI, 2.9167, 23,273
S0731, MAKONGO, DAR ES SALAAM, 67, 122, ENGLISH LANGUAGE, 3.0000, 28,303
S0731, MAKONGO, DAR ES SALAAM, 67, 131, PHYSICS, 1.2353, 18,157
S0731, MAKONGO, DAR ES SALAAM, 67, 132, CHEMISTRY, 2.1923, 18,135
S0731, MAKONGO, DAR ES SALAAM, 67, 133, BIOLOGY, 2.8095, 18,100
S0731, MAKONGO, DAR ES SALAAM, 67, 142, ADVANCED MATHEMATICS, 1.1765, 23,187
S0731, MAKONGO, DAR ES SALAAM, 67, 151, ECONOMICS, 3.2400, 9,27
S0731, MAKONGO, DAR ES SALAAM, 67, 152, COMMERCE, 3.4286, 7,16
S0731, MAKONGO, DAR ES SALAAM, 67, 153, ACCOUNTANCY, 3.2857, 16,33
