SCHOOL CODE, SCHOOL NAME, REGION, GPA, SUBJECT_CODE, SUBJECT_NAME, SUBJECT_GPA, SUBJECT_REG_RANK, SUBJECT_NAT_RANK 
S0104, BWIRU BOYS, MWANZA, 126, 141, BASIC APPLIED MATHEMATICS, 4.2727, 8,89
S0104, BWIRU BOYS, MWANZA, 126, 142, ADVANCED MATHEMATICS, 3.3889, 3,30
S0104, BWIRU BOYS, MWANZA, 126, 151, ECONOMICS, 2.5313, 2,46
S0106, DUNG'UNYI SEMINARY, SINGIDA, 5, 111, GENERAL STUDIES, 4.0000, 1,61
S0106, DUNG'UNYI SEMINARY, SINGIDA, 5, 112, HISTORY, 3.0000, 5,314
S0106, DUNG'UNYI SEMINARY, SINGIDA, 5, 113, GEOGRAPHY, 3.2000, 1,74
S0106, DUNG'UNYI SEMINARY, SINGIDA, 5, 122, ENGLISH LANGUAGE, 2.4000, 1,28
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 111, GENERAL STUDIES, 4.3858, 6,200
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 112, HISTORY, 3.4500, 16,387
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 113, GEOGRAPHY, 4.0781, 15,398
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 114, DIVINITY, 3.7049, 2,54
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 121, KISWAHILI, 2.5000, 11,260
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 122, ENGLISH LANGUAGE, 3.3333, 13,277
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 131, PHYSICS, 4.6935, 7,79
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 132, CHEMISTRY, 3.7848, 6,127
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 133, BIOLOGY, 3.7234, 6,100
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 141, BASIC APPLIED MATHEMATICS, 4.8276, 9,173
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 142, ADVANCED MATHEMATICS, 4.1000, 6,103
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 126, 151, ECONOMICS, 3.0000, 3,128
S0108, IFUNDA TECHNICAL, IRINGA, 318, 111, GENERAL STUDIES, 4.4551, 16,234
S0108, IFUNDA TECHNICAL, IRINGA, 318, 113, GEOGRAPHY, 3.7756, 19,316
S0108, IFUNDA TECHNICAL, IRINGA, 318, 131, PHYSICS, 4.4784, 5,50
S0108, IFUNDA TECHNICAL, IRINGA, 318, 132, CHEMISTRY, 3.7791, 8,125
S0108, IFUNDA TECHNICAL, IRINGA, 318, 133, BIOLOGY, 3.6264, 6,82
S0108, IFUNDA TECHNICAL, IRINGA, 318, 141, BASIC APPLIED MATHEMATICS, 4.0385, 5,65
S0108, IFUNDA TECHNICAL, IRINGA, 318, 142, ADVANCED MATHEMATICS, 3.7801, 2,63
S0109, IHUNGO, KAGERA, 311, 111, GENERAL STUDIES, 4.7147, 21,327
S0109, IHUNGO, KAGERA, 311, 112, HISTORY, 3.2444, 20,368
S0109, IHUNGO, KAGERA, 311, 113, GEOGRAPHY, 4.0160, 23,393
S0109, IHUNGO, KAGERA, 311, 114, DIVINITY, 4.1000, 5,69
S0109, IHUNGO, KAGERA, 311, 131, PHYSICS, 5.1894, 6,164
S0109, IHUNGO, KAGERA, 311, 132, CHEMISTRY, 3.6990, 6,109
S0109, IHUNGO, KAGERA, 311, 133, BIOLOGY, 3.9467, 8,146
S0109, IHUNGO, KAGERA, 311, 141, BASIC APPLIED MATHEMATICS, 5.0513, 8,220
S0109, IHUNGO, KAGERA, 311, 142, ADVANCED MATHEMATICS, 4.3387, 8,152
S0109, IHUNGO, KAGERA, 311, 151, ECONOMICS, 3.2832, 6,186
S0110, ILBORU, ARUSHA, 150, 111, GENERAL STUDIES, 3.6400, 1,8
S0110, ILBORU, ARUSHA, 150, 112, HISTORY, 2.4706, 9,84
S0110, ILBORU, ARUSHA, 150, 113, GEOGRAPHY, 3.1765, 5,66
S0110, ILBORU, ARUSHA, 150, 115, ISLAMIC KNOWLEDGE, 4.0000, 1,12
S0110, ILBORU, ARUSHA, 150, 122, ENGLISH LANGUAGE, 2.4706, 5,36
S0110, ILBORU, ARUSHA, 150, 131, PHYSICS, 3.6466, 2,8
S0110, ILBORU, ARUSHA, 150, 132, CHEMISTRY, 2.5489, 1,12
S0110, ILBORU, ARUSHA, 150, 133, BIOLOGY, 2.3896, 1,5
S0110, ILBORU, ARUSHA, 150, 141, BASIC APPLIED MATHEMATICS, 2.4675, 1,3
S0110, ILBORU, ARUSHA, 150, 142, ADVANCED MATHEMATICS, 2.4286, 2,6
S0111, ITAGA SEMINARY, TABORA, 16, 111, GENERAL STUDIES, 4.5000, 6,248
S0111, ITAGA SEMINARY, TABORA, 16, 112, HISTORY, 2.5000, 4,93
S0111, ITAGA SEMINARY, TABORA, 16, 113, GEOGRAPHY, 3.1667, 2,61
S0111, ITAGA SEMINARY, TABORA, 16, 114, DIVINITY, 4.4375, 1,82
S0111, ITAGA SEMINARY, TABORA, 16, 131, PHYSICS, 5.1000, 5,151
S0111, ITAGA SEMINARY, TABORA, 16, 132, CHEMISTRY, 3.8000, 5,132
S0111, ITAGA SEMINARY, TABORA, 16, 133, BIOLOGY, 3.7143, 4,97
S0111, ITAGA SEMINARY, TABORA, 16, 141, BASIC APPLIED MATHEMATICS, 4.5556, 4,138
S0111, ITAGA SEMINARY, TABORA, 16, 142, ADVANCED MATHEMATICS, 4.5714, 6,178
S0111, ITAGA SEMINARY, TABORA, 16, 151, ECONOMICS, 2.6667, 2,76
S0112, IYUNGA TECHNICAL, MBEYA, 144, 111, GENERAL STUDIES, 4.8581, 37,379
S0112, IYUNGA TECHNICAL, MBEYA, 144, 131, PHYSICS, 4.9742, 9,122
S0112, IYUNGA TECHNICAL, MBEYA, 144, 132, CHEMISTRY, 4.0258, 12,171
S0112, IYUNGA TECHNICAL, MBEYA, 144, 133, BIOLOGY, 3.9405, 8,145
S0112, IYUNGA TECHNICAL, MBEYA, 144, 141, BASIC APPLIED MATHEMATICS, 4.4643, 11,122
S0112, IYUNGA TECHNICAL, MBEYA, 144, 142, ADVANCED MATHEMATICS, 4.1268, 11,108
S0113, MAFINGA SEMINARY, IRINGA, 41, 111, GENERAL STUDIES, 4.5366, 17,266
S0113, MAFINGA SEMINARY, IRINGA, 41, 112, HISTORY, 3.0000, 18,317
S0113, MAFINGA SEMINARY, IRINGA, 41, 113, GEOGRAPHY, 3.5556, 16,211
S0113, MAFINGA SEMINARY, IRINGA, 41, 114, DIVINITY, 2.9024, 1,14
S0113, MAFINGA SEMINARY, IRINGA, 41, 122, ENGLISH LANGUAGE, 3.2500, 13,257
S0113, MAFINGA SEMINARY, IRINGA, 41, 131, PHYSICS, 4.2609, 1,31
S0113, MAFINGA SEMINARY, IRINGA, 41, 132, CHEMISTRY, 3.3243, 4,50
S0113, MAFINGA SEMINARY, IRINGA, 41, 133, BIOLOGY, 3.3784, 3,56
S0113, MAFINGA SEMINARY, IRINGA, 41, 141, BASIC APPLIED MATHEMATICS, 3.3243, 1,21
S0115, KAHORORO, KAGERA, 253, 111, GENERAL STUDIES, 4.8880, 22,391
S0115, KAHORORO, KAGERA, 253, 112, HISTORY, 2.8864, 14,253
S0115, KAHORORO, KAGERA, 253, 113, GEOGRAPHY, 3.9894, 20,375
S0115, KAHORORO, KAGERA, 253, 121, KISWAHILI, 2.6842, 18,299
S0115, KAHORORO, KAGERA, 253, 122, ENGLISH LANGUAGE, 3.2632, 14,262
S0115, KAHORORO, KAGERA, 253, 131, PHYSICS, 5.3356, 9,177
S0115, KAHORORO, KAGERA, 253, 132, CHEMISTRY, 3.7192, 7,113
S0115, KAHORORO, KAGERA, 253, 133, BIOLOGY, 3.7424, 6,106
S0115, KAHORORO, KAGERA, 253, 141, BASIC APPLIED MATHEMATICS, 4.5385, 4,134
S0115, KAHORORO, KAGERA, 253, 142, ADVANCED MATHEMATICS, 4.1544, 3,114
S0115, KAHORORO, KAGERA, 253, 151, ECONOMICS, 2.9149, 3,113
S0116, KANTALAMBA, RUKWA, 109, 111, GENERAL STUDIES, 4.7339, 7,338
S0116, KANTALAMBA, RUKWA, 109, 112, HISTORY, 2.8596, 4,241
S0116, KANTALAMBA, RUKWA, 109, 113, GEOGRAPHY, 3.4255, 2,147
S0116, KANTALAMBA, RUKWA, 109, 121, KISWAHILI, 2.3448, 3,208
S0116, KANTALAMBA, RUKWA, 109, 122, ENGLISH LANGUAGE, 3.0698, 3,201
S0116, KANTALAMBA, RUKWA, 109, 142, ADVANCED MATHEMATICS, 4.6154, 2,187
S0116, KANTALAMBA, RUKWA, 109, 151, ECONOMICS, 3.0000, 1,127
S0117, KASITA SEMINARY, MOROGORO, 20, 111, GENERAL STUDIES, 4.4000, 7,207
S0117, KASITA SEMINARY, MOROGORO, 20, 112, HISTORY, 3.6000, 19,396
S0117, KASITA SEMINARY, MOROGORO, 20, 113, GEOGRAPHY, 3.7273, 8,298
S0117, KASITA SEMINARY, MOROGORO, 20, 114, DIVINITY, 3.6500, 1,48
S0117, KASITA SEMINARY, MOROGORO, 20, 122, ENGLISH LANGUAGE, 3.2000, 12,240
S0117, KASITA SEMINARY, MOROGORO, 20, 131, PHYSICS, 4.3333, 5,38
S0117, KASITA SEMINARY, MOROGORO, 20, 132, CHEMISTRY, 3.2000, 4,41
S0117, KASITA SEMINARY, MOROGORO, 20, 133, BIOLOGY, 2.7333, 3,9
S0117, KASITA SEMINARY, MOROGORO, 20, 141, BASIC APPLIED MATHEMATICS, 3.2667, 3,20
S0118, KATOKE SEMINARY, KAGERA, 9, 111, GENERAL STUDIES, 3.8889, 1,30
S0118, KATOKE SEMINARY, KAGERA, 9, 112, HISTORY, 2.3333, 3,47
S0118, KATOKE SEMINARY, KAGERA, 9, 113, GEOGRAPHY, 3.4444, 7,155
S0118, KATOKE SEMINARY, KAGERA, 9, 114, DIVINITY, 3.1111, 2,27
S0118, KATOKE SEMINARY, KAGERA, 9, 121, KISWAHILI, 2.0000, 6,52
S0118, KATOKE SEMINARY, KAGERA, 9, 122, ENGLISH LANGUAGE, 2.8571, 6,119
S0119, KIBAHA, PWANI, 161, 111, GENERAL STUDIES, 4.1056, 7,83
S0119, KIBAHA, PWANI, 161, 131, PHYSICS, 3.1770, 1,1
S0119, KIBAHA, PWANI, 161, 132, CHEMISTRY, 2.4818, 2,9
S0119, KIBAHA, PWANI, 161, 133, BIOLOGY, 2.6706, 2,7
S0119, KIBAHA, PWANI, 161, 134, SCIENCE AND PRACTICE OF AGRICULTURE, 2.3333, 1,1
S0119, KIBAHA, PWANI, 161, 141, BASIC APPLIED MATHEMATICS, 3.1927, 2,19
S0119, KIBAHA, PWANI, 161, 142, ADVANCED MATHEMATICS, 2.1731, 1,4
S0119, KIBAHA, PWANI, 161, 151, ECONOMICS, 2.0833, 1,12
S0119, KIBAHA, PWANI, 161, 152, COMMERCE, 2.1667, 1,2
S0119, KIBAHA, PWANI, 161, 153, ACCOUNTANCY, 1.7083, 1,1
S0120, KIGONSERA, RUVUMA, 277, 111, GENERAL STUDIES, 4.0573, 4,73
S0120, KIGONSERA, RUVUMA, 277, 112, HISTORY, 3.2745, 18,372
S0120, KIGONSERA, RUVUMA, 277, 113, GEOGRAPHY, 3.8301, 15,332
S0120, KIGONSERA, RUVUMA, 277, 121, KISWAHILI, 2.0800, 3,81
S0120, KIGONSERA, RUVUMA, 277, 122, ENGLISH LANGUAGE, 3.7500, 16,347
S0120, KIGONSERA, RUVUMA, 277, 131, PHYSICS, 4.9655, 3,120
S0120, KIGONSERA, RUVUMA, 277, 132, CHEMISTRY, 3.1842, 1,39
S0120, KIGONSERA, RUVUMA, 277, 133, BIOLOGY, 3.7045, 3,94
S0120, KIGONSERA, RUVUMA, 277, 141, BASIC APPLIED MATHEMATICS, 4.7045, 5,159
S0120, KIGONSERA, RUVUMA, 277, 142, ADVANCED MATHEMATICS, 4.2500, 5,133
S0121, ST. JAMES SEMINARY, KILIMANJARO, 11, 111, GENERAL STUDIES, 3.7273, 4,15
S0121, ST. JAMES SEMINARY, KILIMANJARO, 11, 112, HISTORY, 2.0000, 2,4
S0121, ST. JAMES SEMINARY, KILIMANJARO, 11, 113, GEOGRAPHY, 3.1818, 11,67
S0121, ST. JAMES SEMINARY, KILIMANJARO, 11, 114, DIVINITY, 2.7273, 3,9
S0121, ST. JAMES SEMINARY, KILIMANJARO, 11, 141, BASIC APPLIED MATHEMATICS, 4.4000, 20,111
S0121, ST. JAMES SEMINARY, KILIMANJARO, 11, 142, ADVANCED MATHEMATICS, 3.6667, 9,50
S0121, ST. JAMES SEMINARY, KILIMANJARO, 11, 151, ECONOMICS, 2.5455, 11,48
S0123, KWIRO, MOROGORO, 319, 111, GENERAL STUDIES, 4.7938, 15,358
S0123, KWIRO, MOROGORO, 319, 112, HISTORY, 2.9091, 10,265
S0123, KWIRO, MOROGORO, 319, 113, GEOGRAPHY, 3.8370, 11,335
S0123, KWIRO, MOROGORO, 319, 131, PHYSICS, 4.2421, 4,28
S0123, KWIRO, MOROGORO, 319, 132, CHEMISTRY, 3.9031, 8,153
S0123, KWIRO, MOROGORO, 319, 133, BIOLOGY, 3.9363, 8,144
S0123, KWIRO, MOROGORO, 319, 141, BASIC APPLIED MATHEMATICS, 4.2235, 5,83
S0123, KWIRO, MOROGORO, 319, 142, ADVANCED MATHEMATICS, 3.5342, 4,42
S0123, KWIRO, MOROGORO, 319, 151, ECONOMICS, 3.3881, 8,198
S0125, LYAMUNGO, KILIMANJARO, 456, 111, GENERAL STUDIES, 4.6674, 44,307
S0125, LYAMUNGO, KILIMANJARO, 456, 112, HISTORY, 2.9286, 35,274
S0125, LYAMUNGO, KILIMANJARO, 456, 113, GEOGRAPHY, 3.7143, 46,290
S0125, LYAMUNGO, KILIMANJARO, 456, 114, DIVINITY, 3.2857, 11,32
S0125, LYAMUNGO, KILIMANJARO, 456, 121, KISWAHILI, 2.7879, 34,310
S0125, LYAMUNGO, KILIMANJARO, 456, 122, ENGLISH LANGUAGE, 3.5435, 41,331
S0125, LYAMUNGO, KILIMANJARO, 456, 131, PHYSICS, 5.1585, 21,161
S0125, LYAMUNGO, KILIMANJARO, 456, 132, CHEMISTRY, 3.9767, 20,162
S0125, LYAMUNGO, KILIMANJARO, 456, 133, BIOLOGY, 3.9261, 18,141
S0125, LYAMUNGO, KILIMANJARO, 456, 134, SCIENCE AND PRACTICE OF AGRICULTURE, 3.5641, 2,8
S0125, LYAMUNGO, KILIMANJARO, 456, 141, BASIC APPLIED MATHEMATICS, 4.3729, 19,107
S0125, LYAMUNGO, KILIMANJARO, 456, 142, ADVANCED MATHEMATICS, 4.1099, 21,106
S0125, LYAMUNGO, KILIMANJARO, 456, 151, ECONOMICS, 3.3285, 34,190
S0128, MALANGALI, IRINGA, 83, 111, GENERAL STUDIES, 3.8795, 2,26
S0128, MALANGALI, IRINGA, 83, 112, HISTORY, 2.6627, 9,140
S0128, MALANGALI, IRINGA, 83, 113, GEOGRAPHY, 3.2676, 6,97
S0128, MALANGALI, IRINGA, 83, 121, KISWAHILI, 2.5135, 14,266
S0128, MALANGALI, IRINGA, 83, 122, ENGLISH LANGUAGE, 2.9828, 10,151
S0129, MARA, MARA, 203, 111, GENERAL STUDIES, 4.4734, 8,239
S0129, MARA, MARA, 203, 112, HISTORY, 2.9211, 8,271
S0129, MARA, MARA, 203, 113, GEOGRAPHY, 3.8309, 8,333
S0129, MARA, MARA, 203, 115, ISLAMIC KNOWLEDGE, 4.5000, 1,23
S0129, MARA, MARA, 203, 121, KISWAHILI, 2.6286, 12,290
S0129, MARA, MARA, 203, 141, BASIC APPLIED MATHEMATICS, 5.5190, 8,272
S0129, MARA, MARA, 203, 142, ADVANCED MATHEMATICS, 4.6129, 6,186
S0129, MARA, MARA, 203, 151, ECONOMICS, 3.4360, 5,202
S0130, MAUA SEMINARY, KILIMANJARO, 27, 111, GENERAL STUDIES, 3.1111, 1,1
S0130, MAUA SEMINARY, KILIMANJARO, 27, 112, HISTORY, 2.2222, 3,30
S0130, MAUA SEMINARY, KILIMANJARO, 27, 113, GEOGRAPHY, 2.7407, 2,13
S0130, MAUA SEMINARY, KILIMANJARO, 27, 114, DIVINITY, 3.0000, 6,17
S0130, MAUA SEMINARY, KILIMANJARO, 27, 122, ENGLISH LANGUAGE, 2.0000, 1,2
S0130, MAUA SEMINARY, KILIMANJARO, 27, 141, BASIC APPLIED MATHEMATICS, 2.8667, 1,13
S0130, MAUA SEMINARY, KILIMANJARO, 27, 142, ADVANCED MATHEMATICS, 3.2222, 5,22
S0130, MAUA SEMINARY, KILIMANJARO, 27, 151, ECONOMICS, 2.7083, 21,84
S0132, MILAMBO, TABORA, 369, 111, GENERAL STUDIES, 4.9487, 12,403
S0132, MILAMBO, TABORA, 369, 112, HISTORY, 3.1429, 8,348
S0132, MILAMBO, TABORA, 369, 113, GEOGRAPHY, 4.0270, 12,394
S0132, MILAMBO, TABORA, 369, 115, ISLAMIC KNOWLEDGE, 6.1000, 2,47
S0132, MILAMBO, TABORA, 369, 121, KISWAHILI, 2.3922, 3,221
S0132, MILAMBO, TABORA, 369, 122, ENGLISH LANGUAGE, 3.3725, 6,290
S0132, MILAMBO, TABORA, 369, 123, FRENCH, 2.8485, 1,1
S0132, MILAMBO, TABORA, 369, 125, ARABIC, 5.0000, 1,30
S0132, MILAMBO, TABORA, 369, 131, PHYSICS, 5.0405, 4,143
S0132, MILAMBO, TABORA, 369, 132, CHEMISTRY, 3.7689, 4,121
S0132, MILAMBO, TABORA, 369, 133, BIOLOGY, 3.7020, 3,93
S0132, MILAMBO, TABORA, 369, 141, BASIC APPLIED MATHEMATICS, 4.7912, 5,167
S0132, MILAMBO, TABORA, 369, 142, ADVANCED MATHEMATICS, 4.6178, 7,188
S0132, MILAMBO, TABORA, 369, 151, ECONOMICS, 3.0714, 4,163
S0133, MINAKI, PWANI, 372, 111, GENERAL STUDIES, 4.6735, 14,310
S0133, MINAKI, PWANI, 372, 112, HISTORY, 3.1507, 15,350
S0133, MINAKI, PWANI, 372, 113, GEOGRAPHY, 3.8969, 14,352
S0133, MINAKI, PWANI, 372, 114, DIVINITY, 4.4286, 4,79
S0133, MINAKI, PWANI, 372, 121, KISWAHILI, 2.6471, 10,292
S0133, MINAKI, PWANI, 372, 122, ENGLISH LANGUAGE, 3.5294, 14,330
S0133, MINAKI, PWANI, 372, 131, PHYSICS, 4.7864, 11,98
S0133, MINAKI, PWANI, 372, 132, CHEMISTRY, 3.8643, 10,147
S0133, MINAKI, PWANI, 372, 133, BIOLOGY, 3.6279, 8,83
S0133, MINAKI, PWANI, 372, 141, BASIC APPLIED MATHEMATICS, 4.6811, 12,157
S0133, MINAKI, PWANI, 372, 142, ADVANCED MATHEMATICS, 4.2053, 10,127
S0133, MINAKI, PWANI, 372, 151, ECONOMICS, 3.1938, 11,178
S0134, MOSHI, KILIMANJARO, 262, 111, GENERAL STUDIES, 4.7312, 47,334
S0134, MOSHI, KILIMANJARO, 262, 112, HISTORY, 2.5385, 12,101
S0134, MOSHI, KILIMANJARO, 262, 113, GEOGRAPHY, 3.3077, 20,107
S0134, MOSHI, KILIMANJARO, 262, 114, DIVINITY, 4.6667, 24,92
S0134, MOSHI, KILIMANJARO, 262, 122, ENGLISH LANGUAGE, 3.3462, 37,282
S0134, MOSHI, KILIMANJARO, 262, 131, PHYSICS, 4.6680, 8,74
S0134, MOSHI, KILIMANJARO, 262, 132, CHEMISTRY, 3.5336, 9,74
S0134, MOSHI, KILIMANJARO, 262, 133, BIOLOGY, 3.7368, 11,103
S0134, MOSHI, KILIMANJARO, 262, 141, BASIC APPLIED MATHEMATICS, 4.4060, 21,113
S0134, MOSHI, KILIMANJARO, 262, 142, ADVANCED MATHEMATICS, 3.7000, 10,52
S0135, MOSHI TECHNICAL, KILIMANJARO, 211, 111, GENERAL STUDIES, 4.9298, 53,400
S0135, MOSHI TECHNICAL, KILIMANJARO, 211, 113, GEOGRAPHY, 3.6000, 35,229
S0135, MOSHI TECHNICAL, KILIMANJARO, 211, 131, PHYSICS, 4.5745, 4,60
S0135, MOSHI TECHNICAL, KILIMANJARO, 211, 132, CHEMISTRY, 3.8070, 17,135
S0135, MOSHI TECHNICAL, KILIMANJARO, 211, 133, BIOLOGY, 3.9116, 17,138
S0135, MOSHI TECHNICAL, KILIMANJARO, 211, 141, BASIC APPLIED MATHEMATICS, 4.7891, 28,166
S0135, MOSHI TECHNICAL, KILIMANJARO, 211, 142, ADVANCED MATHEMATICS, 4.2963, 27,141
S0136, MUSOMA, MARA, 191, 111, GENERAL STUDIES, 4.6888, 9,315
S0136, MUSOMA, MARA, 191, 112, HISTORY, 2.7966, 5,197
S0136, MUSOMA, MARA, 191, 113, GEOGRAPHY, 3.9338, 10,364
S0136, MUSOMA, MARA, 191, 114, DIVINITY, 5.0000, 4,100
S0136, MUSOMA, MARA, 191, 121, KISWAHILI, 2.3000, 10,189
S0136, MUSOMA, MARA, 191, 122, ENGLISH LANGUAGE, 3.3043, 6,273
S0136, MUSOMA, MARA, 191, 131, PHYSICS, 5.3529, 4,178
S0136, MUSOMA, MARA, 191, 132, CHEMISTRY, 3.8052, 2,134
S0136, MUSOMA, MARA, 191, 133, BIOLOGY, 3.7813, 2,113
S0136, MUSOMA, MARA, 191, 141, BASIC APPLIED MATHEMATICS, 5.3542, 7,254
S0136, MUSOMA, MARA, 191, 142, ADVANCED MATHEMATICS, 4.3143, 4,145
S0136, MUSOMA, MARA, 191, 151, ECONOMICS, 3.0000, 3,126
S0138, MPWAPWA, DODOMA, 114, 111, GENERAL STUDIES, 4.4174, 8,220
S0138, MPWAPWA, DODOMA, 114, 112, HISTORY, 2.5313, 7,99
S0138, MPWAPWA, DODOMA, 114, 113, GEOGRAPHY, 3.5526, 10,208
S0138, MPWAPWA, DODOMA, 114, 121, KISWAHILI, 2.1094, 4,93
S0138, MPWAPWA, DODOMA, 114, 122, ENGLISH LANGUAGE, 3.1538, 10,227
S0138, MPWAPWA, DODOMA, 114, 131, PHYSICS, 3.8824, 2,14
S0138, MPWAPWA, DODOMA, 114, 132, CHEMISTRY, 3.0196, 2,30
S0138, MPWAPWA, DODOMA, 114, 142, ADVANCED MATHEMATICS, 3.4118, 2,31
S0139, MTWARA TECHNICAL, MTWARA, 96, 111, GENERAL STUDIES, 5.2039, 7,426
S0139, MTWARA TECHNICAL, MTWARA, 96, 131, PHYSICS, 5.0971, 3,149
S0139, MTWARA TECHNICAL, MTWARA, 96, 132, CHEMISTRY, 3.8447, 2,143
S0139, MTWARA TECHNICAL, MTWARA, 96, 133, BIOLOGY, 3.8679, 3,130
S0139, MTWARA TECHNICAL, MTWARA, 96, 141, BASIC APPLIED MATHEMATICS, 4.6604, 2,153
S0139, MTWARA TECHNICAL, MTWARA, 96, 142, ADVANCED MATHEMATICS, 4.8600, 3,212
S0140, MZUMBE, MOROGORO, 125, 111, GENERAL STUDIES, 4.4240, 8,221
S0140, MZUMBE, MOROGORO, 125, 112, HISTORY, 2.3043, 2,41
S0140, MZUMBE, MOROGORO, 125, 113, GEOGRAPHY, 2.8696, 1,19
S0140, MZUMBE, MOROGORO, 125, 122, ENGLISH LANGUAGE, 2.7826, 2,94
S0140, MZUMBE, MOROGORO, 125, 131, PHYSICS, 3.2647, 1,4
S0140, MZUMBE, MOROGORO, 125, 132, CHEMISTRY, 2.4020, 1,5
S0140, MZUMBE, MOROGORO, 125, 133, BIOLOGY, 2.4783, 1,6
S0140, MZUMBE, MOROGORO, 125, 141, BASIC APPLIED MATHEMATICS, 2.5870, 1,5
S0140, MZUMBE, MOROGORO, 125, 142, ADVANCED MATHEMATICS, 2.5714, 1,9
S0142, GALANOS, TANGA, 399, 111, GENERAL STUDIES, 4.7351, 11,339
S0142, GALANOS, TANGA, 399, 112, HISTORY, 2.8500, 6,232
S0142, GALANOS, TANGA, 399, 113, GEOGRAPHY, 3.8009, 13,323
S0142, GALANOS, TANGA, 399, 114, DIVINITY, 4.1667, 6,72
S0142, GALANOS, TANGA, 399, 115, ISLAMIC KNOWLEDGE, 2.5000, 1,1
S0142, GALANOS, TANGA, 399, 121, KISWAHILI, 2.6667, 11,293
S0142, GALANOS, TANGA, 399, 131, PHYSICS, 4.5536, 3,58
S0142, GALANOS, TANGA, 399, 132, CHEMISTRY, 3.7969, 8,130
S0142, GALANOS, TANGA, 399, 133, BIOLOGY, 3.9722, 9,149
S0142, GALANOS, TANGA, 399, 134, SCIENCE AND PRACTICE OF AGRICULTURE, 3.8333, 1,11
S0142, GALANOS, TANGA, 399, 141, BASIC APPLIED MATHEMATICS, 4.9859, 9,196
S0142, GALANOS, TANGA, 399, 142, ADVANCED MATHEMATICS, 4.2275, 6,129
S0142, GALANOS, TANGA, 399, 151, ECONOMICS, 3.0476, 4,159
S0142, GALANOS, TANGA, 399, 152, COMMERCE, 3.0154, 2,34
