SCHOOL CODE, SCHOOL NAME, REGION, GPA, SUBJECT_CODE, SUBJECT_NAME, SUBJECT_GPA, SUBJECT_REG_RANK, SUBJECT_NAT_RANK 
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 94, 011, CIVICS, 3.1383, 11,185
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 94, 012, HISTORY, 3.4681, 23,427
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 94, 013, GEOGRAPHY, 3.2021, 18,273
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 94, 014, BIBLE KNOWLEDGE, 2.9362, 14,123
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 94, 021, KISWAHILI, 3.1383, 24,368
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 94, 022, ENGLISH LANGUAGE, 2.5745, 12,200
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 94, 024, LITERATURE IN ENGLISH, 3.1000, 1,55
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 94, 031, PHYSICS, 3.4314, 8,168
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 94, 032, CHEMISTRY, 2.7258, 8,164
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 94, 033, BIOLOGY, 2.5426, 13,176
S0107, LUTHERAN JUNIOR SEMINARY, MOROGORO, 94, 041, BASIC MATHEMATICS, 3.6809, 11,195
S0110, ILBORU, ARUSHA, 107, 011, CIVICS, 3.0833, 14,151
S0110, ILBORU, ARUSHA, 107, 012, HISTORY, 2.5833, 3,34
S0110, ILBORU, ARUSHA, 107, 013, GEOGRAPHY, 2.6667, 4,55
S0110, ILBORU, ARUSHA, 107, 021, KISWAHILI, 2.9815, 12,230
S0110, ILBORU, ARUSHA, 107, 022, ENGLISH LANGUAGE, 2.3796, 13,153
S0110, ILBORU, ARUSHA, 107, 031, PHYSICS, 3.2212, 3,109
S0110, ILBORU, ARUSHA, 107, 032, CHEMISTRY, 2.3396, 4,73
S0110, ILBORU, ARUSHA, 107, 033, BIOLOGY, 1.8981, 4,51
S0110, ILBORU, ARUSHA, 107, 041, BASIC MATHEMATICS, 2.8796, 3,57
S0110, ILBORU, ARUSHA, 107, 042, ADDITIONAL MATHEMATICS, 1.9286, 1,4
S0111, ITAGA SEMINARY, TABORA, 42, 011, CIVICS, 3.0000, 3,86
S0111, ITAGA SEMINARY, TABORA, 42, 012, HISTORY, 3.0238, 3,164
S0111, ITAGA SEMINARY, TABORA, 42, 013, GEOGRAPHY, 2.7619, 2,78
S0111, ITAGA SEMINARY, TABORA, 42, 014, BIBLE KNOWLEDGE, 2.3571, 1,42
S0111, ITAGA SEMINARY, TABORA, 42, 021, KISWAHILI, 3.1190, 10,347
S0111, ITAGA SEMINARY, TABORA, 42, 022, ENGLISH LANGUAGE, 2.0714, 2,85
S0111, ITAGA SEMINARY, TABORA, 42, 031, PHYSICS, 3.1000, 4,79
S0111, ITAGA SEMINARY, TABORA, 42, 032, CHEMISTRY, 2.3659, 2,79
S0111, ITAGA SEMINARY, TABORA, 42, 033, BIOLOGY, 2.0238, 1,72
S0111, ITAGA SEMINARY, TABORA, 42, 041, BASIC MATHEMATICS, 2.9048, 1,61
S0113, MAFINGA SEMINARY, IRINGA, 23, 011, CIVICS, 2.6087, 2,10
S0113, MAFINGA SEMINARY, IRINGA, 23, 012, HISTORY, 2.7826, 2,65
S0113, MAFINGA SEMINARY, IRINGA, 23, 013, GEOGRAPHY, 2.3913, 1,21
S0113, MAFINGA SEMINARY, IRINGA, 23, 014, BIBLE KNOWLEDGE, 1.8261, 3,12
S0113, MAFINGA SEMINARY, IRINGA, 23, 021, KISWAHILI, 2.8261, 7,135
S0113, MAFINGA SEMINARY, IRINGA, 23, 022, ENGLISH LANGUAGE, 1.8261, 3,56
S0113, MAFINGA SEMINARY, IRINGA, 23, 031, PHYSICS, 2.8696, 2,33
S0113, MAFINGA SEMINARY, IRINGA, 23, 032, CHEMISTRY, 1.8261, 3,27
S0113, MAFINGA SEMINARY, IRINGA, 23, 033, BIOLOGY, 1.3478, 1,12
S0113, MAFINGA SEMINARY, IRINGA, 23, 041, BASIC MATHEMATICS, 2.7826, 2,49
S0114, KAENGESA SEMINARY, RUKWA, 34, 011, CIVICS, 2.8824, 1,44
S0114, KAENGESA SEMINARY, RUKWA, 34, 012, HISTORY, 2.6176, 1,38
S0114, KAENGESA SEMINARY, RUKWA, 34, 013, GEOGRAPHY, 2.7647, 1,80
S0114, KAENGESA SEMINARY, RUKWA, 34, 014, BIBLE KNOWLEDGE, 2.5000, 1,51
S0114, KAENGESA SEMINARY, RUKWA, 34, 021, KISWAHILI, 2.7647, 1,101
S0114, KAENGESA SEMINARY, RUKWA, 34, 022, ENGLISH LANGUAGE, 2.3529, 2,144
S0114, KAENGESA SEMINARY, RUKWA, 34, 031, PHYSICS, 3.2143, 1,105
S0114, KAENGESA SEMINARY, RUKWA, 34, 032, CHEMISTRY, 2.1429, 1,51
S0114, KAENGESA SEMINARY, RUKWA, 34, 033, BIOLOGY, 2.0294, 1,73
S0114, KAENGESA SEMINARY, RUKWA, 34, 041, BASIC MATHEMATICS, 3.8824, 2,257
S0117, KASITA SEMINARY, MOROGORO, 48, 011, CIVICS, 3.0000, 3,85
S0117, KASITA SEMINARY, MOROGORO, 48, 012, HISTORY, 2.6250, 3,39
S0117, KASITA SEMINARY, MOROGORO, 48, 013, GEOGRAPHY, 2.5417, 3,34
S0117, KASITA SEMINARY, MOROGORO, 48, 014, BIBLE KNOWLEDGE, 2.6875, 10,77
S0117, KASITA SEMINARY, MOROGORO, 48, 021, KISWAHILI, 2.9167, 11,180
S0117, KASITA SEMINARY, MOROGORO, 48, 022, ENGLISH LANGUAGE, 2.1875, 5,103
S0117, KASITA SEMINARY, MOROGORO, 48, 031, PHYSICS, 2.5000, 1,7
S0117, KASITA SEMINARY, MOROGORO, 48, 032, CHEMISTRY, 2.2500, 2,65
S0117, KASITA SEMINARY, MOROGORO, 48, 033, BIOLOGY, 1.4167, 1,15
S0117, KASITA SEMINARY, MOROGORO, 48, 041, BASIC MATHEMATICS, 3.6042, 10,178
S0118, KATOKE SEMINARY, KAGERA, 45, 011, CIVICS, 2.8000, 3,29
S0118, KATOKE SEMINARY, KAGERA, 45, 012, HISTORY, 2.8000, 4,67
S0118, KATOKE SEMINARY, KAGERA, 45, 013, GEOGRAPHY, 2.5111, 4,33
S0118, KATOKE SEMINARY, KAGERA, 45, 014, BIBLE KNOWLEDGE, 1.8889, 1,14
S0118, KATOKE SEMINARY, KAGERA, 45, 021, KISWAHILI, 2.6444, 5,63
S0118, KATOKE SEMINARY, KAGERA, 45, 022, ENGLISH LANGUAGE, 1.4222, 2,15
S0118, KATOKE SEMINARY, KAGERA, 45, 031, PHYSICS, 3.2222, 7,110
S0118, KATOKE SEMINARY, KAGERA, 45, 032, CHEMISTRY, 2.2000, 4,56
S0118, KATOKE SEMINARY, KAGERA, 45, 033, BIOLOGY, 1.2889, 1,8
S0118, KATOKE SEMINARY, KAGERA, 45, 041, BASIC MATHEMATICS, 2.9333, 5,64
S0119, KIBAHA, PWANI, 114, 011, CIVICS, 3.0965, 14,161
S0119, KIBAHA, PWANI, 114, 012, HISTORY, 2.7582, 8,62
S0119, KIBAHA, PWANI, 114, 013, GEOGRAPHY, 2.8070, 8,92
S0119, KIBAHA, PWANI, 114, 014, BIBLE KNOWLEDGE, 1.0000, 1,1
S0119, KIBAHA, PWANI, 114, 021, KISWAHILI, 2.7456, 6,96
S0119, KIBAHA, PWANI, 114, 022, ENGLISH LANGUAGE, 2.3509, 13,143
S0119, KIBAHA, PWANI, 114, 031, PHYSICS, 2.9271, 7,42
S0119, KIBAHA, PWANI, 114, 032, CHEMISTRY, 2.2150, 8,60
S0119, KIBAHA, PWANI, 114, 033, BIOLOGY, 1.9386, 6,60
S0119, KIBAHA, PWANI, 114, 034, AGRICULTURAL SCIENCE, 3.6585, 1,8
S0119, KIBAHA, PWANI, 114, 041, BASIC MATHEMATICS, 3.0614, 9,75
S0119, KIBAHA, PWANI, 114, 061, COMMERCE, 2.4000, 1,2
S0119, KIBAHA, PWANI, 114, 062, BOOK-KEEPING, 2.8000, 5,20
S0121, ST. JAMES SEMINARY, KILIMANJARO, 44, 011, CIVICS, 2.7955, 3,27
S0121, ST. JAMES SEMINARY, KILIMANJARO, 44, 012, HISTORY, 2.5682, 3,31
S0121, ST. JAMES SEMINARY, KILIMANJARO, 44, 013, GEOGRAPHY, 2.5455, 4,35
S0121, ST. JAMES SEMINARY, KILIMANJARO, 44, 014, BIBLE KNOWLEDGE, 1.7500, 2,8
S0121, ST. JAMES SEMINARY, KILIMANJARO, 44, 021, KISWAHILI, 2.7045, 10,83
S0121, ST. JAMES SEMINARY, KILIMANJARO, 44, 022, ENGLISH LANGUAGE, 1.8182, 5,54
S0121, ST. JAMES SEMINARY, KILIMANJARO, 44, 031, PHYSICS, 3.0000, 7,52
S0121, ST. JAMES SEMINARY, KILIMANJARO, 44, 032, CHEMISTRY, 2.0714, 6,46
S0121, ST. JAMES SEMINARY, KILIMANJARO, 44, 033, BIOLOGY, 1.8864, 5,48
S0121, ST. JAMES SEMINARY, KILIMANJARO, 44, 041, BASIC MATHEMATICS, 2.6818, 8,40
S0122, KILIMANJARO BOYS, KILIMANJARO, 98, 011, CIVICS, 3.0816, 15,148
S0122, KILIMANJARO BOYS, KILIMANJARO, 98, 012, HISTORY, 3.1735, 30,236
S0122, KILIMANJARO BOYS, KILIMANJARO, 98, 013, GEOGRAPHY, 3.4184, 49,386
S0122, KILIMANJARO BOYS, KILIMANJARO, 98, 021, KISWAHILI, 3.2959, 54,533
S0122, KILIMANJARO BOYS, KILIMANJARO, 98, 022, ENGLISH LANGUAGE, 2.6735, 29,230
S0122, KILIMANJARO BOYS, KILIMANJARO, 98, 031, PHYSICS, 3.3770, 19,150
S0122, KILIMANJARO BOYS, KILIMANJARO, 98, 032, CHEMISTRY, 2.7761, 29,186
S0122, KILIMANJARO BOYS, KILIMANJARO, 98, 033, BIOLOGY, 2.6020, 30,198
S0122, KILIMANJARO BOYS, KILIMANJARO, 98, 041, BASIC MATHEMATICS, 3.9490, 34,270
S0124, LIKONDE SEMINARY, RUVUMA, 18, 011, CIVICS, 3.0000, 4,93
S0124, LIKONDE SEMINARY, RUVUMA, 18, 012, HISTORY, 2.5000, 1,27
S0124, LIKONDE SEMINARY, RUVUMA, 18, 013, GEOGRAPHY, 2.4444, 1,29
S0124, LIKONDE SEMINARY, RUVUMA, 18, 014, BIBLE KNOWLEDGE, 2.3333, 1,38
S0124, LIKONDE SEMINARY, RUVUMA, 18, 021, KISWAHILI, 3.0000, 7,250
S0124, LIKONDE SEMINARY, RUVUMA, 18, 022, ENGLISH LANGUAGE, 2.2222, 3,111
S0124, LIKONDE SEMINARY, RUVUMA, 18, 031, PHYSICS, 3.0000, 3,57
S0124, LIKONDE SEMINARY, RUVUMA, 18, 032, CHEMISTRY, 2.3636, 4,78
S0124, LIKONDE SEMINARY, RUVUMA, 18, 033, BIOLOGY, 1.8889, 1,49
S0124, LIKONDE SEMINARY, RUVUMA, 18, 041, BASIC MATHEMATICS, 3.6667, 5,192
S0127, MAKOKO SEMINARY, MARA, 60, 011, CIVICS, 2.8000, 1,28
S0127, MAKOKO SEMINARY, MARA, 60, 012, HISTORY, 2.7833, 1,66
S0127, MAKOKO SEMINARY, MARA, 60, 013, GEOGRAPHY, 2.9333, 4,137
S0127, MAKOKO SEMINARY, MARA, 60, 014, BIBLE KNOWLEDGE, 2.7167, 2,84
S0127, MAKOKO SEMINARY, MARA, 60, 021, KISWAHILI, 2.9833, 3,232
S0127, MAKOKO SEMINARY, MARA, 60, 022, ENGLISH LANGUAGE, 2.2000, 2,105
S0127, MAKOKO SEMINARY, MARA, 60, 031, PHYSICS, 3.1316, 2,88
S0127, MAKOKO SEMINARY, MARA, 60, 032, CHEMISTRY, 2.6053, 2,128
S0127, MAKOKO SEMINARY, MARA, 60, 033, BIOLOGY, 2.2833, 2,120
S0127, MAKOKO SEMINARY, MARA, 60, 041, BASIC MATHEMATICS, 3.1667, 2,88
S0128, MALANGALI, IRINGA, 66, 011, CIVICS, 3.7403, 27,601
S0128, MALANGALI, IRINGA, 66, 012, HISTORY, 3.7662, 27,706
S0128, MALANGALI, IRINGA, 66, 013, GEOGRAPHY, 3.8961, 35,827
S0128, MALANGALI, IRINGA, 66, 021, KISWAHILI, 3.4675, 41,802
S0128, MALANGALI, IRINGA, 66, 022, ENGLISH LANGUAGE, 3.5714, 27,735
S0128, MALANGALI, IRINGA, 66, 023, FRENCH LANGUAGE, 4.4286, 2,90
S0128, MALANGALI, IRINGA, 66, 031, PHYSICS, 4.0000, 17,571
S0128, MALANGALI, IRINGA, 66, 032, CHEMISTRY, 3.5323, 36,820
S0128, MALANGALI, IRINGA, 66, 033, BIOLOGY, 3.4156, 24,642
S0128, MALANGALI, IRINGA, 66, 041, BASIC MATHEMATICS, 4.4026, 19,514
S0130, MAUA SEMINARY, KILIMANJARO, 45, 011, CIVICS, 3.0444, 10,116
S0130, MAUA SEMINARY, KILIMANJARO, 45, 012, HISTORY, 2.9556, 12,126
S0130, MAUA SEMINARY, KILIMANJARO, 45, 013, GEOGRAPHY, 2.6444, 9,52
S0130, MAUA SEMINARY, KILIMANJARO, 45, 014, BIBLE KNOWLEDGE, 2.6444, 7,71
S0130, MAUA SEMINARY, KILIMANJARO, 45, 021, KISWAHILI, 2.9556, 29,209
S0130, MAUA SEMINARY, KILIMANJARO, 45, 022, ENGLISH LANGUAGE, 2.5333, 21,181
S0130, MAUA SEMINARY, KILIMANJARO, 45, 031, PHYSICS, 3.2500, 14,113
S0130, MAUA SEMINARY, KILIMANJARO, 45, 032, CHEMISTRY, 2.4222, 10,90
S0130, MAUA SEMINARY, KILIMANJARO, 45, 033, BIOLOGY, 2.0889, 11,83
S0130, MAUA SEMINARY, KILIMANJARO, 45, 034, AGRICULTURAL SCIENCE, 4.0000, 5,21
S0130, MAUA SEMINARY, KILIMANJARO, 45, 041, BASIC MATHEMATICS, 2.8667, 11,55
S0134, MOSHI, KILIMANJARO, 64, 011, CIVICS, 3.7368, 57,598
S0134, MOSHI, KILIMANJARO, 64, 012, HISTORY, 3.7632, 71,700
S0134, MOSHI, KILIMANJARO, 64, 013, GEOGRAPHY, 3.8026, 67,721
S0134, MOSHI, KILIMANJARO, 64, 021, KISWAHILI, 3.5526, 74,995
S0134, MOSHI, KILIMANJARO, 64, 022, ENGLISH LANGUAGE, 3.3816, 65,610
S0134, MOSHI, KILIMANJARO, 64, 024, LITERATURE IN ENGLISH, 4.1429, 41,297
S0134, MOSHI, KILIMANJARO, 64, 031, PHYSICS, 4.0189, 69,669
S0134, MOSHI, KILIMANJARO, 64, 032, CHEMISTRY, 3.2830, 57,537
S0134, MOSHI, KILIMANJARO, 64, 033, BIOLOGY, 3.1184, 56,446
S0134, MOSHI, KILIMANJARO, 64, 041, BASIC MATHEMATICS, 4.0303, 41,297
S0134, MOSHI, KILIMANJARO, 64, 061, COMMERCE, 4.6522, 49,449
S0134, MOSHI, KILIMANJARO, 64, 062, BOOK-KEEPING, 4.6154, 56,516
S0136, MUSOMA, MARA, 74, 011, CIVICS, 3.8065, 22,670
S0136, MUSOMA, MARA, 74, 013, GEOGRAPHY, 3.6237, 18,541
S0136, MUSOMA, MARA, 74, 015, ELIMU YA DINI YA KIISLAMU, 5.0000, 11,966
S0136, MUSOMA, MARA, 74, 021, KISWAHILI, 3.9247, 49,2410
S0136, MUSOMA, MARA, 74, 022, ENGLISH LANGUAGE, 3.1935, 18,495
S0136, MUSOMA, MARA, 74, 032, CHEMISTRY, 3.2151, 16,476
S0136, MUSOMA, MARA, 74, 033, BIOLOGY, 3.1290, 13,461
S0136, MUSOMA, MARA, 74, 035, ENGINEERING SCIENCE, 4.1505, 2,10
S0136, MUSOMA, MARA, 74, 036, INFORMATION & COMPUTER STUDIES, 4.8333, 3,103
S0136, MUSOMA, MARA, 74, 041, BASIC MATHEMATICS, 3.7634, 5,218
S0136, MUSOMA, MARA, 74, 042, ADDITIONAL MATHEMATICS, 1.0000, 1,1
S0136, MUSOMA, MARA, 74, 071, BUILDING CONSTRUCTION, 4.0000, 2,5
S0136, MUSOMA, MARA, 74, 075, BRICKWORK & MASONRY, 4.7143, 1,7
S0136, MUSOMA, MARA, 74, 081, ELECTRICAL INSTALLATION, 3.6000, 1,3
S0136, MUSOMA, MARA, 74, 082, ELECTRICAL ENGINEERING SCIENCE, 3.4615, 1,2
S0136, MUSOMA, MARA, 74, 083, RADIO & TV SERVICING, 3.5000, 1,1
S0136, MUSOMA, MARA, 74, 084, ELECTRICAL DRAUGHTING, 5.0000, 1,8
S0136, MUSOMA, MARA, 74, 093, MOTOR VEHICLE MECHANICS, 5.0000, 2,6
S0136, MUSOMA, MARA, 74, 094, WELDING & METAL FABRICATION, 4.5000, 1,5
S0136, MUSOMA, MARA, 74, 097, MECHANICAL DRAUGHTING, 5.0000, 1,8
S0140, MZUMBE, MOROGORO, 105, 011, CIVICS, 3.0660, 7,133
S0140, MZUMBE, MOROGORO, 105, 012, HISTORY, 2.7642, 4,64
S0140, MZUMBE, MOROGORO, 105, 013, GEOGRAPHY, 2.9245, 8,129
S0140, MZUMBE, MOROGORO, 105, 021, KISWAHILI, 3.0472, 17,287
S0140, MZUMBE, MOROGORO, 105, 022, ENGLISH LANGUAGE, 2.1887, 6,104
S0140, MZUMBE, MOROGORO, 105, 031, PHYSICS, 3.5283, 16,212
S0140, MZUMBE, MOROGORO, 105, 032, CHEMISTRY, 2.4245, 3,91
S0140, MZUMBE, MOROGORO, 105, 033, BIOLOGY, 1.9906, 5,64
S0140, MZUMBE, MOROGORO, 105, 041, BASIC MATHEMATICS, 3.2264, 3,97
S0140, MZUMBE, MOROGORO, 105, 042, ADDITIONAL MATHEMATICS, 1.9333, 1,5
S0141, NAMUPA SEMINARY, LINDI, 22, 011, CIVICS, 3.0455, 1,118
S0141, NAMUPA SEMINARY, LINDI, 22, 012, HISTORY, 2.6667, 1,48
S0141, NAMUPA SEMINARY, LINDI, 22, 013, GEOGRAPHY, 2.8636, 1,111
S0141, NAMUPA SEMINARY, LINDI, 22, 014, BIBLE KNOWLEDGE, 2.5909, 1,67
S0141, NAMUPA SEMINARY, LINDI, 22, 021, KISWAHILI, 3.1364, 2,366
S0141, NAMUPA SEMINARY, LINDI, 22, 022, ENGLISH LANGUAGE, 2.3182, 1,133
S0141, NAMUPA SEMINARY, LINDI, 22, 031, PHYSICS, 3.0000, 1,56
S0141, NAMUPA SEMINARY, LINDI, 22, 032, CHEMISTRY, 2.5000, 1,105
S0141, NAMUPA SEMINARY, LINDI, 22, 033, BIOLOGY, 2.0000, 1,70
S0141, NAMUPA SEMINARY, LINDI, 22, 041, BASIC MATHEMATICS, 3.9091, 1,262
S0146, NYEGEZI SEMINARY, MWANZA, 66, 011, CIVICS, 3.0152, 8,97
S0146, NYEGEZI SEMINARY, MWANZA, 66, 012, HISTORY, 2.8030, 11,70
S0146, NYEGEZI SEMINARY, MWANZA, 66, 013, GEOGRAPHY, 2.8333, 5,101
S0146, NYEGEZI SEMINARY, MWANZA, 66, 014, BIBLE KNOWLEDGE, 2.5238, 8,58
S0146, NYEGEZI SEMINARY, MWANZA, 66, 021, KISWAHILI, 2.6818, 6,75
S0146, NYEGEZI SEMINARY, MWANZA, 66, 022, ENGLISH LANGUAGE, 1.7576, 7,41
S0146, NYEGEZI SEMINARY, MWANZA, 66, 023, FRENCH LANGUAGE, 3.5333, 5,39
S0146, NYEGEZI SEMINARY, MWANZA, 66, 031, PHYSICS, 2.4792, 3,6
S0146, NYEGEZI SEMINARY, MWANZA, 66, 032, CHEMISTRY, 1.6481, 4,15
S0146, NYEGEZI SEMINARY, MWANZA, 66, 033, BIOLOGY, 1.9091, 6,54
S0146, NYEGEZI SEMINARY, MWANZA, 66, 041, BASIC MATHEMATICS, 3.2576, 8,102
S0148, RUBYA SEMINARY, KAGERA, 28, 011, CIVICS, 2.7500, 2,18
S0148, RUBYA SEMINARY, KAGERA, 28, 012, HISTORY, 2.5714, 3,32
S0148, RUBYA SEMINARY, KAGERA, 28, 013, GEOGRAPHY, 2.3929, 3,23
S0148, RUBYA SEMINARY, KAGERA, 28, 014, BIBLE KNOWLEDGE, 1.9286, 2,17
S0148, RUBYA SEMINARY, KAGERA, 28, 021, KISWAHILI, 2.7857, 7,115
S0148, RUBYA SEMINARY, KAGERA, 28, 022, ENGLISH LANGUAGE, 1.5357, 4,21
S0148, RUBYA SEMINARY, KAGERA, 28, 031, PHYSICS, 2.8571, 2,32
S0148, RUBYA SEMINARY, KAGERA, 28, 032, CHEMISTRY, 1.6071, 2,13
S0148, RUBYA SEMINARY, KAGERA, 28, 033, BIOLOGY, 1.3214, 2,10
S0148, RUBYA SEMINARY, KAGERA, 28, 041, BASIC MATHEMATICS, 2.8214, 3,52
S0152, SHINYANGA, SHINYANGA, 146, 011, CIVICS, 3.6012, 16,477
S0152, SHINYANGA, SHINYANGA, 146, 012, HISTORY, 3.6503, 13,583
S0152, SHINYANGA, SHINYANGA, 146, 013, GEOGRAPHY, 3.7546, 19,668
S0152, SHINYANGA, SHINYANGA, 146, 021, KISWAHILI, 3.3742, 14,647
S0152, SHINYANGA, SHINYANGA, 146, 022, ENGLISH LANGUAGE, 3.4049, 16,631
S0152, SHINYANGA, SHINYANGA, 146, 024, LITERATURE IN ENGLISH, 4.0968, 5,285
S0152, SHINYANGA, SHINYANGA, 146, 031, PHYSICS, 4.0000, 10,561
S0152, SHINYANGA, SHINYANGA, 146, 032, CHEMISTRY, 3.7823, 23,1199
S0152, SHINYANGA, SHINYANGA, 146, 033, BIOLOGY, 3.3558, 15,606
S0152, SHINYANGA, SHINYANGA, 146, 041, BASIC MATHEMATICS, 4.3205, 12,451
S0153, SONGEA BOYS, RUVUMA, 70, 011, CIVICS, 3.6757, 20,535
S0153, SONGEA BOYS, RUVUMA, 70, 012, HISTORY, 3.8108, 38,741
S0153, SONGEA BOYS, RUVUMA, 70, 013, GEOGRAPHY, 3.6622, 30,575
S0153, SONGEA BOYS, RUVUMA, 70, 021, KISWAHILI, 3.0541, 11,291
S0153, SONGEA BOYS, RUVUMA, 70, 022, ENGLISH LANGUAGE, 3.4054, 20,632
S0153, SONGEA BOYS, RUVUMA, 70, 024, LITERATURE IN ENGLISH, 4.1944, 12,312
S0153, SONGEA BOYS, RUVUMA, 70, 031, PHYSICS, 3.5625, 11,222
S0153, SONGEA BOYS, RUVUMA, 70, 032, CHEMISTRY, 3.0256, 16,332
S0153, SONGEA BOYS, RUVUMA, 70, 033, BIOLOGY, 3.0405, 16,410
S0153, SONGEA BOYS, RUVUMA, 70, 041, BASIC MATHEMATICS, 4.2687, 11,414
S0154, ST. PETER'S SEMINARY, MOROGORO, 55, 011, CIVICS, 3.0727, 8,140
S0154, ST. PETER'S SEMINARY, MOROGORO, 55, 012, HISTORY, 2.8727, 7,100
S0154, ST. PETER'S SEMINARY, MOROGORO, 55, 013, GEOGRAPHY, 3.0909, 15,211
S0154, ST. PETER'S SEMINARY, MOROGORO, 55, 014, BIBLE KNOWLEDGE, 1.8000, 2,10
S0154, ST. PETER'S SEMINARY, MOROGORO, 55, 021, KISWAHILI, 3.0545, 18,293
S0154, ST. PETER'S SEMINARY, MOROGORO, 55, 022, ENGLISH LANGUAGE, 2.7455, 16,257
S0154, ST. PETER'S SEMINARY, MOROGORO, 55, 031, PHYSICS, 3.7455, 23,337
S0154, ST. PETER'S SEMINARY, MOROGORO, 55, 032, CHEMISTRY, 2.5818, 7,120
S0154, ST. PETER'S SEMINARY, MOROGORO, 55, 033, BIOLOGY, 2.1636, 6,95
S0154, ST. PETER'S SEMINARY, MOROGORO, 55, 041, BASIC MATHEMATICS, 3.3636, 6,119
