SCHOOL CODE, SCHOOL NAME, REGION, GPA, SUBJECT_CODE, SUBJECT_NAME, SUBJECT_GPA, SUBJECT_REG_RANK, SUBJECT_NAT_RANK 
S0108, IFUNDA TECHNICAL, IRINGA, 374, 132, CHEMISTRY, 5.1117, 8,267
S0108, IFUNDA TECHNICAL, IRINGA, 374, 133, BIOLOGY, 4.4412, 6,144
S0108, IFUNDA TECHNICAL, IRINGA, 374, 142, ADVANCED MATHEMATICS, 5.5789, 5,216
S0109, IHUNGO, KAGERA, 369, 112, HISTORY, 3.3529, 9,75
S0109, IHUNGO, KAGERA, 369, 113, GEOGRAPHY, 4.0052, 13,157
S0109, IHUNGO, KAGERA, 369, 131, PHYSICS, 3.8268, 3,41
S0109, IHUNGO, KAGERA, 369, 132, CHEMISTRY, 4.3612, 9,120
S0109, IHUNGO, KAGERA, 369, 133, BIOLOGY, 4.2576, 7,103
S0109, IHUNGO, KAGERA, 369, 142, ADVANCED MATHEMATICS, 5.1009, 6,136
S0109, IHUNGO, KAGERA, 369, 151, ECONOMICS, 3.8493, 12,237
S0110, ILBORU, ARUSHA, 190, 112, HISTORY, 2.8519, 3,5
S0110, ILBORU, ARUSHA, 190, 113, GEOGRAPHY, 2.8519, 1,1
S0110, ILBORU, ARUSHA, 190, 122, ENGLISH LANGUAGE, 2.2963, 2,5
S0110, ILBORU, ARUSHA, 190, 131, PHYSICS, 3.5337, 3,32
S0110, ILBORU, ARUSHA, 190, 132, CHEMISTRY, 2.9877, 1,11
S0110, ILBORU, ARUSHA, 190, 133, BIOLOGY, 3.1485, 1,13
S0110, ILBORU, ARUSHA, 190, 142, ADVANCED MATHEMATICS, 3.3387, 2,8
S0111, ITAGA SEMINARY, TABORA, 23, 112, HISTORY, 4.0000, 10,424
S0111, ITAGA SEMINARY, TABORA, 23, 113, GEOGRAPHY, 4.3750, 12,387
S0111, ITAGA SEMINARY, TABORA, 23, 131, PHYSICS, 5.4286, 7,253
S0111, ITAGA SEMINARY, TABORA, 23, 132, CHEMISTRY, 5.0588, 8,255
S0111, ITAGA SEMINARY, TABORA, 23, 133, BIOLOGY, 4.9412, 8,264
S0111, ITAGA SEMINARY, TABORA, 23, 142, ADVANCED MATHEMATICS, 4.5000, 3,57
S0111, ITAGA SEMINARY, TABORA, 23, 151, ECONOMICS, 3.1667, 1,75
S0112, IYUNGA TECHNICAL, MBEYA, 225, 131, PHYSICS, 4.5923, 4,109
S0112, IYUNGA TECHNICAL, MBEYA, 225, 132, CHEMISTRY, 4.2575, 6,90
S0112, IYUNGA TECHNICAL, MBEYA, 225, 133, BIOLOGY, 3.7459, 2,24
S0112, IYUNGA TECHNICAL, MBEYA, 225, 142, ADVANCED MATHEMATICS, 4.6937, 3,78
S0113, MAFINGA SEMINARY, IRINGA, 33, 112, HISTORY, 3.2500, 1,49
S0113, MAFINGA SEMINARY, IRINGA, 33, 113, GEOGRAPHY, 3.4000, 1,18
S0113, MAFINGA SEMINARY, IRINGA, 33, 121, KISWAHILI, 4.3333, 18,445
S0113, MAFINGA SEMINARY, IRINGA, 33, 122, ENGLISH LANGUAGE, 4.0000, 17,388
S0113, MAFINGA SEMINARY, IRINGA, 33, 131, PHYSICS, 4.2500, 2,70
S0113, MAFINGA SEMINARY, IRINGA, 33, 132, CHEMISTRY, 4.3103, 4,103
S0113, MAFINGA SEMINARY, IRINGA, 33, 133, BIOLOGY, 3.8621, 1,35
S0114, KAENGESA SEMINARY, RUKWA, 19, 112, HISTORY, 3.7895, 9,293
S0114, KAENGESA SEMINARY, RUKWA, 19, 113, GEOGRAPHY, 4.5000, 12,441
S0114, KAENGESA SEMINARY, RUKWA, 19, 121, KISWAHILI, 3.8000, 9,328
S0114, KAENGESA SEMINARY, RUKWA, 19, 122, ENGLISH LANGUAGE, 3.2105, 2,69
S0115, KAHORORO, KAGERA, 236, 112, HISTORY, 3.8222, 20,312
S0115, KAHORORO, KAGERA, 236, 113, GEOGRAPHY, 4.4045, 23,401
S0115, KAHORORO, KAGERA, 236, 121, KISWAHILI, 3.8077, 22,333
S0115, KAHORORO, KAGERA, 236, 122, ENGLISH LANGUAGE, 3.6538, 16,235
S0115, KAHORORO, KAGERA, 236, 131, PHYSICS, 4.7077, 7,132
S0115, KAHORORO, KAGERA, 236, 132, CHEMISTRY, 4.6313, 10,169
S0115, KAHORORO, KAGERA, 236, 133, BIOLOGY, 4.2500, 6,100
S0115, KAHORORO, KAGERA, 236, 142, ADVANCED MATHEMATICS, 5.2386, 7,149
S0115, KAHORORO, KAGERA, 236, 151, ECONOMICS, 3.3051, 4,102
S0116, KANTALAMBA, RUKWA, 137, 112, HISTORY, 3.5052, 3,146
S0116, KANTALAMBA, RUKWA, 137, 113, GEOGRAPHY, 4.1683, 4,255
S0116, KANTALAMBA, RUKWA, 137, 121, KISWAHILI, 3.4531, 4,179
S0116, KANTALAMBA, RUKWA, 137, 122, ENGLISH LANGUAGE, 3.4493, 4,148
S0116, KANTALAMBA, RUKWA, 137, 142, ADVANCED MATHEMATICS, 5.5500, 4,210
S0116, KANTALAMBA, RUKWA, 137, 151, ECONOMICS, 3.9250, 3,246
S0117, KASITA SEMINARY, MOROGORO, 39, 112, HISTORY, 3.8333, 19,318
S0117, KASITA SEMINARY, MOROGORO, 39, 113, GEOGRAPHY, 4.5500, 17,465
S0117, KASITA SEMINARY, MOROGORO, 39, 121, KISWAHILI, 4.0000, 14,392
S0117, KASITA SEMINARY, MOROGORO, 39, 122, ENGLISH LANGUAGE, 4.4286, 21,478
S0117, KASITA SEMINARY, MOROGORO, 39, 123, FRENCH LANGUAGE, 6.0000, 1,9
S0117, KASITA SEMINARY, MOROGORO, 39, 131, PHYSICS, 4.8421, 7,151
S0117, KASITA SEMINARY, MOROGORO, 39, 132, CHEMISTRY, 5.4138, 11,323
S0117, KASITA SEMINARY, MOROGORO, 39, 133, BIOLOGY, 4.5357, 8,174
S0117, KASITA SEMINARY, MOROGORO, 39, 142, ADVANCED MATHEMATICS, 6.2000, 11,301
S0117, KASITA SEMINARY, MOROGORO, 39, 151, ECONOMICS, 4.0000, 11,257
S0119, KIBAHA, PWANI, 173, 131, PHYSICS, 3.0887, 4,13
S0119, KIBAHA, PWANI, 173, 132, CHEMISTRY, 2.9262, 3,9
S0119, KIBAHA, PWANI, 173, 133, BIOLOGY, 3.0319, 4,10
S0119, KIBAHA, PWANI, 173, 134, AGRICULTURE, 2.8000, 1,1
S0119, KIBAHA, PWANI, 173, 142, ADVANCED MATHEMATICS, 3.3636, 4,9
S0119, KIBAHA, PWANI, 173, 151, ECONOMICS, 2.6667, 4,18
S0119, KIBAHA, PWANI, 173, 152, COMMERCE, 2.9167, 1,6
S0119, KIBAHA, PWANI, 173, 153, ACCOUNTANCY, 3.0833, 1,2
S0120, KIGONSERA, RUVUMA, 415, 112, HISTORY, 3.6630, 7,215
S0120, KIGONSERA, RUVUMA, 415, 113, GEOGRAPHY, 4.2889, 11,335
S0120, KIGONSERA, RUVUMA, 415, 121, KISWAHILI, 3.6389, 11,257
S0120, KIGONSERA, RUVUMA, 415, 122, ENGLISH LANGUAGE, 3.8293, 12,315
S0120, KIGONSERA, RUVUMA, 415, 131, PHYSICS, 4.8872, 2,157
S0120, KIGONSERA, RUVUMA, 415, 132, CHEMISTRY, 4.3380, 1,114
S0120, KIGONSERA, RUVUMA, 415, 133, BIOLOGY, 4.2430, 2,99
S0120, KIGONSERA, RUVUMA, 415, 142, ADVANCED MATHEMATICS, 5.6452, 4,219
S0120, KIGONSERA, RUVUMA, 415, 151, ECONOMICS, 4.1392, 11,282
S0121, ST. JAMES SEMINARY, KILIMANJARO, 23, 112, HISTORY, 3.0000, 2,17
S0121, ST. JAMES SEMINARY, KILIMANJARO, 23, 113, GEOGRAPHY, 3.0667, 2,6
S0121, ST. JAMES SEMINARY, KILIMANJARO, 23, 131, PHYSICS, 3.1250, 2,15
S0121, ST. JAMES SEMINARY, KILIMANJARO, 23, 132, CHEMISTRY, 2.7500, 1,6
S0121, ST. JAMES SEMINARY, KILIMANJARO, 23, 142, ADVANCED MATHEMATICS, 4.0588, 4,38
S0121, ST. JAMES SEMINARY, KILIMANJARO, 23, 151, ECONOMICS, 1.9333, 1,1
S0123, KWIRO, MOROGORO, 306, 112, HISTORY, 3.1967, 5,39
S0123, KWIRO, MOROGORO, 306, 113, GEOGRAPHY, 3.8103, 4,88
S0123, KWIRO, MOROGORO, 306, 121, KISWAHILI, 3.8235, 10,338
S0123, KWIRO, MOROGORO, 306, 122, ENGLISH LANGUAGE, 3.3000, 5,88
S0123, KWIRO, MOROGORO, 306, 131, PHYSICS, 4.1704, 4,62
S0123, KWIRO, MOROGORO, 306, 132, CHEMISTRY, 4.2098, 5,82
S0123, KWIRO, MOROGORO, 306, 133, BIOLOGY, 3.9051, 4,40
S0123, KWIRO, MOROGORO, 306, 142, ADVANCED MATHEMATICS, 5.2000, 6,141
S0123, KWIRO, MOROGORO, 306, 151, ECONOMICS, 3.7500, 7,211
S0124, LIKONDE SEMINARY, RUVUMA, 10, 112, HISTORY, 3.2000, 1,40
S0124, LIKONDE SEMINARY, RUVUMA, 10, 113, GEOGRAPHY, 4.0000, 6,149
S0124, LIKONDE SEMINARY, RUVUMA, 10, 121, KISWAHILI, 4.2000, 20,433
S0124, LIKONDE SEMINARY, RUVUMA, 10, 122, ENGLISH LANGUAGE, 3.3333, 3,96
S0125, LYAMUNGO, KILIMANJARO, 428, 112, HISTORY, 3.8072, 38,304
S0125, LYAMUNGO, KILIMANJARO, 428, 113, GEOGRAPHY, 4.0948, 39,205
S0125, LYAMUNGO, KILIMANJARO, 428, 121, KISWAHILI, 4.2258, 45,437
S0125, LYAMUNGO, KILIMANJARO, 428, 122, ENGLISH LANGUAGE, 3.6389, 38,230
S0125, LYAMUNGO, KILIMANJARO, 428, 131, PHYSICS, 4.5812, 22,107
S0125, LYAMUNGO, KILIMANJARO, 428, 132, CHEMISTRY, 4.2561, 21,89
S0125, LYAMUNGO, KILIMANJARO, 428, 133, BIOLOGY, 3.9894, 8,53
S0125, LYAMUNGO, KILIMANJARO, 428, 134, AGRICULTURE, 4.1571, 2,10
S0125, LYAMUNGO, KILIMANJARO, 428, 142, ADVANCED MATHEMATICS, 5.3710, 24,173
S0125, LYAMUNGO, KILIMANJARO, 428, 151, ECONOMICS, 3.5955, 32,168
S0128, MALANGALI, IRINGA, 208, 112, HISTORY, 3.5789, 7,180
S0128, MALANGALI, IRINGA, 208, 113, GEOGRAPHY, 4.3151, 19,346
S0128, MALANGALI, IRINGA, 208, 121, KISWAHILI, 3.3435, 8,136
S0128, MALANGALI, IRINGA, 208, 122, ENGLISH LANGUAGE, 3.4539, 3,150
S0129, MARA, MARA, 237, 112, HISTORY, 3.7241, 11,260
S0129, MARA, MARA, 237, 113, GEOGRAPHY, 4.5565, 16,467
S0129, MARA, MARA, 237, 121, KISWAHILI, 4.4390, 18,457
S0129, MARA, MARA, 237, 122, ENGLISH LANGUAGE, 4.4103, 18,476
S0129, MARA, MARA, 237, 131, PHYSICS, 5.4167, 5,250
S0129, MARA, MARA, 237, 142, ADVANCED MATHEMATICS, 5.9255, 5,268
S0129, MARA, MARA, 237, 151, ECONOMICS, 3.9184, 5,244
S0130, MAUA SEMINARY, KILIMANJARO, 27, 112, HISTORY, 3.1875, 4,37
S0130, MAUA SEMINARY, KILIMANJARO, 27, 113, GEOGRAPHY, 3.8519, 22,96
S0130, MAUA SEMINARY, KILIMANJARO, 27, 122, ENGLISH LANGUAGE, 2.5000, 4,11
S0130, MAUA SEMINARY, KILIMANJARO, 27, 142, ADVANCED MATHEMATICS, 5.5455, 29,208
S0130, MAUA SEMINARY, KILIMANJARO, 27, 151, ECONOMICS, 3.2381, 17,91
S0132, MILAMBO, TABORA, 428, 112, HISTORY, 3.3962, 3,87
S0132, MILAMBO, TABORA, 428, 113, GEOGRAPHY, 4.2632, 10,318
S0132, MILAMBO, TABORA, 428, 121, KISWAHILI, 3.2885, 1,117
S0132, MILAMBO, TABORA, 428, 122, ENGLISH LANGUAGE, 3.4231, 3,139
S0132, MILAMBO, TABORA, 428, 123, FRENCH LANGUAGE, 3.9167, 1,2
S0132, MILAMBO, TABORA, 428, 131, PHYSICS, 4.9266, 4,164
S0132, MILAMBO, TABORA, 428, 132, CHEMISTRY, 4.7459, 6,189
S0132, MILAMBO, TABORA, 428, 133, BIOLOGY, 4.5157, 4,168
S0132, MILAMBO, TABORA, 428, 142, ADVANCED MATHEMATICS, 5.1923, 5,140
S0132, MILAMBO, TABORA, 428, 151, ECONOMICS, 3.5789, 4,166
S0133, MINAKI, PWANI, 307, 112, HISTORY, 3.5273, 8,153
S0133, MINAKI, PWANI, 307, 113, GEOGRAPHY, 4.2536, 13,312
S0133, MINAKI, PWANI, 307, 121, KISWAHILI, 3.7143, 12,288
S0133, MINAKI, PWANI, 307, 122, ENGLISH LANGUAGE, 3.8571, 14,326
S0133, MINAKI, PWANI, 307, 131, PHYSICS, 4.6141, 10,111
S0133, MINAKI, PWANI, 307, 132, CHEMISTRY, 4.3010, 7,98
S0133, MINAKI, PWANI, 307, 133, BIOLOGY, 4.1959, 7,91
S0133, MINAKI, PWANI, 307, 142, ADVANCED MATHEMATICS, 5.5536, 13,211
S0133, MINAKI, PWANI, 307, 151, ECONOMICS, 3.3649, 7,120
S0134, MOSHI, KILIMANJARO, 246, 112, HISTORY, 3.4194, 15,97
S0134, MOSHI, KILIMANJARO, 246, 113, GEOGRAPHY, 3.9355, 26,120
S0134, MOSHI, KILIMANJARO, 246, 122, ENGLISH LANGUAGE, 3.3871, 22,119
S0134, MOSHI, KILIMANJARO, 246, 131, PHYSICS, 4.2444, 15,69
S0134, MOSHI, KILIMANJARO, 246, 132, CHEMISTRY, 4.0400, 15,61
S0134, MOSHI, KILIMANJARO, 246, 133, BIOLOGY, 3.9919, 9,54
S0134, MOSHI, KILIMANJARO, 246, 142, ADVANCED MATHEMATICS, 4.5490, 11,63
S0135, MOSHI TECHNICAL, KILIMANJARO, 243, 113, GEOGRAPHY, 4.3818, 57,393
S0135, MOSHI TECHNICAL, KILIMANJARO, 243, 131, PHYSICS, 4.8705, 30,154
S0135, MOSHI TECHNICAL, KILIMANJARO, 243, 132, CHEMISTRY, 4.1532, 19,76
S0135, MOSHI TECHNICAL, KILIMANJARO, 243, 133, BIOLOGY, 4.2557, 17,101
S0135, MOSHI TECHNICAL, KILIMANJARO, 243, 142, ADVANCED MATHEMATICS, 4.2361, 7,46
S0136, MUSOMA, MARA, 217, 112, HISTORY, 3.3750, 2,79
S0136, MUSOMA, MARA, 217, 113, GEOGRAPHY, 4.0647, 6,182
S0136, MUSOMA, MARA, 217, 121, KISWAHILI, 3.1000, 4,55
S0136, MUSOMA, MARA, 217, 122, ENGLISH LANGUAGE, 3.4000, 4,124
S0136, MUSOMA, MARA, 217, 131, PHYSICS, 5.3333, 4,236
S0136, MUSOMA, MARA, 217, 132, CHEMISTRY, 4.8761, 4,217
S0136, MUSOMA, MARA, 217, 133, BIOLOGY, 4.6364, 2,202
S0136, MUSOMA, MARA, 217, 142, ADVANCED MATHEMATICS, 5.1386, 2,137
S0136, MUSOMA, MARA, 217, 151, ECONOMICS, 3.5957, 4,169
S0138, MPWAPWA, DODOMA, 112, 112, HISTORY, 3.6220, 7,201
S0138, MPWAPWA, DODOMA, 112, 113, GEOGRAPHY, 4.1795, 12,261
S0138, MPWAPWA, DODOMA, 112, 121, KISWAHILI, 3.0976, 3,54
S0138, MPWAPWA, DODOMA, 112, 122, ENGLISH LANGUAGE, 3.4884, 6,168
S0138, MPWAPWA, DODOMA, 112, 131, PHYSICS, 4.9444, 7,167
S0138, MPWAPWA, DODOMA, 112, 132, CHEMISTRY, 5.0278, 10,250
S0138, MPWAPWA, DODOMA, 112, 142, ADVANCED MATHEMATICS, 4.8889, 5,98
S0139, MTWARA TECHNICAL, MTWARA, 115, 113, GEOGRAPHY, 3.8723, 2,101
S0139, MTWARA TECHNICAL, MTWARA, 115, 131, PHYSICS, 4.0588, 1,52
S0139, MTWARA TECHNICAL, MTWARA, 115, 132, CHEMISTRY, 3.9043, 1,48
S0139, MTWARA TECHNICAL, MTWARA, 115, 133, BIOLOGY, 3.8256, 1,31
S0139, MTWARA TECHNICAL, MTWARA, 115, 142, ADVANCED MATHEMATICS, 4.6207, 1,71
S0140, MZUMBE, MOROGORO, 142, 112, HISTORY, 2.8571, 2,6
S0140, MZUMBE, MOROGORO, 142, 113, GEOGRAPHY, 3.6786, 3,53
S0140, MZUMBE, MOROGORO, 142, 122, ENGLISH LANGUAGE, 3.0714, 3,50
S0140, MZUMBE, MOROGORO, 142, 131, PHYSICS, 2.6053, 1,3
S0140, MZUMBE, MOROGORO, 142, 132, CHEMISTRY, 2.9298, 1,10
S0140, MZUMBE, MOROGORO, 142, 133, BIOLOGY, 2.7460, 1,3
S0140, MZUMBE, MOROGORO, 142, 142, ADVANCED MATHEMATICS, 3.1569, 1,3
S0142, GALANOS, TANGA, 355, 112, HISTORY, 3.4713, 6,124
S0142, GALANOS, TANGA, 355, 113, GEOGRAPHY, 4.2222, 15,288
S0142, GALANOS, TANGA, 355, 121, KISWAHILI, 3.8148, 17,335
S0142, GALANOS, TANGA, 355, 131, PHYSICS, 4.5116, 7,96
S0142, GALANOS, TANGA, 355, 132, CHEMISTRY, 5.7007, 14,337
S0142, GALANOS, TANGA, 355, 133, BIOLOGY, 4.9180, 12,263
S0142, GALANOS, TANGA, 355, 134, AGRICULTURE, 4.1475, 1,9
S0142, GALANOS, TANGA, 355, 142, ADVANCED MATHEMATICS, 5.7105, 12,234
S0142, GALANOS, TANGA, 355, 151, ECONOMICS, 3.6837, 10,191
S0142, GALANOS, TANGA, 355, 152, COMMERCE, 3.9714, 2,50
S0142, GALANOS, TANGA, 355, 153, ACCOUNTANCY, 4.6000, 2,43
S0143, NJOMBE, NJOMBE, 446, 112, HISTORY, 3.5581, 2,170
S0143, NJOMBE, NJOMBE, 446, 113, GEOGRAPHY, 3.9449, 3,123
S0143, NJOMBE, NJOMBE, 446, 121, KISWAHILI, 3.4762, 5,183
S0143, NJOMBE, NJOMBE, 446, 122, ENGLISH LANGUAGE, 3.4595, 5,153
S0143, NJOMBE, NJOMBE, 446, 131, PHYSICS, 4.4018, 1,79
S0143, NJOMBE, NJOMBE, 446, 132, CHEMISTRY, 4.3972, 3,125
S0143, NJOMBE, NJOMBE, 446, 133, BIOLOGY, 3.9431, 1,45
S0143, NJOMBE, NJOMBE, 446, 142, ADVANCED MATHEMATICS, 4.9484, 2,103
S0143, NJOMBE, NJOMBE, 446, 151, ECONOMICS, 3.7692, 3,221
S0144, NSUMBA, MWANZA, 411, 112, HISTORY, 3.8099, 16,307
S0144, NSUMBA, MWANZA, 411, 113, GEOGRAPHY, 4.3309, 22,353
S0144, NSUMBA, MWANZA, 411, 121, KISWAHILI, 3.4444, 5,175
S0144, NSUMBA, MWANZA, 411, 122, ENGLISH LANGUAGE, 3.6701, 11,251
S0144, NSUMBA, MWANZA, 411, 131, PHYSICS, 4.3443, 4,75
S0144, NSUMBA, MWANZA, 411, 132, CHEMISTRY, 3.9316, 2,52
S0144, NSUMBA, MWANZA, 411, 133, BIOLOGY, 4.0155, 1,62
S0144, NSUMBA, MWANZA, 411, 142, ADVANCED MATHEMATICS, 4.5417, 3,61
S0145, NYAKATO, KAGERA, 211, 112, HISTORY, 3.6761, 17,229
S0145, NYAKATO, KAGERA, 211, 113, GEOGRAPHY, 4.7466, 27,514
S0145, NYAKATO, KAGERA, 211, 121, KISWAHILI, 4.0769, 25,413
S0145, NYAKATO, KAGERA, 211, 122, ENGLISH LANGUAGE, 3.5600, 14,196
S0145, NYAKATO, KAGERA, 211, 131, PHYSICS, 4.8548, 8,152
S0145, NYAKATO, KAGERA, 211, 132, CHEMISTRY, 4.9167, 15,227
S0145, NYAKATO, KAGERA, 211, 133, BIOLOGY, 4.7294, 15,227
S0145, NYAKATO, KAGERA, 211, 142, ADVANCED MATHEMATICS, 5.0806, 5,134
S0145, NYAKATO, KAGERA, 211, 151, ECONOMICS, 4.2105, 13,287
S0146, NYEGEZI SEMINARY, MWANZA, 18, 112, HISTORY, 3.4286, 7,103
S0146, NYEGEZI SEMINARY, MWANZA, 18, 113, GEOGRAPHY, 3.9091, 3,114
S0146, NYEGEZI SEMINARY, MWANZA, 18, 122, ENGLISH LANGUAGE, 3.5714, 7,202
S0146, NYEGEZI SEMINARY, MWANZA, 18, 131, PHYSICS, 3.0909, 1,14
S0146, NYEGEZI SEMINARY, MWANZA, 18, 132, CHEMISTRY, 3.1429, 1,18
S0146, NYEGEZI SEMINARY, MWANZA, 18, 142, ADVANCED MATHEMATICS, 3.9091, 2,26
S0147, PUGU, DAR ES SALAAM, 238, 113, GEOGRAPHY, 4.2632, 23,319
S0147, PUGU, DAR ES SALAAM, 238, 131, PHYSICS, 4.6157, 16,113
S0147, PUGU, DAR ES SALAAM, 238, 132, CHEMISTRY, 4.6991, 20,183
S0147, PUGU, DAR ES SALAAM, 238, 133, BIOLOGY, 4.4148, 15,140
S0147, PUGU, DAR ES SALAAM, 238, 142, ADVANCED MATHEMATICS, 5.7227, 35,238
S0147, PUGU, DAR ES SALAAM, 238, 151, ECONOMICS, 3.6842, 24,192
S0148, RUBYA SEMINARY, KAGERA, 9, 112, HISTORY, 3.0000, 3,18
S0148, RUBYA SEMINARY, KAGERA, 9, 113, GEOGRAPHY, 3.3333, 2,15
S0148, RUBYA SEMINARY, KAGERA, 9, 121, KISWAHILI, 2.3333, 1,4
S0148, RUBYA SEMINARY, KAGERA, 9, 131, PHYSICS, 3.0000, 1,11
S0148, RUBYA SEMINARY, KAGERA, 9, 142, ADVANCED MATHEMATICS, 3.8333, 2,24
S0149, RUNGWE, MBEYA, 457, 112, HISTORY, 3.4839, 3,128
S0149, RUNGWE, MBEYA, 457, 113, GEOGRAPHY, 4.3386, 23,366
S0149, RUNGWE, MBEYA, 457, 121, KISWAHILI, 3.8182, 29,336
S0149, RUNGWE, MBEYA, 457, 122, ENGLISH LANGUAGE, 3.7778, 22,295
S0149, RUNGWE, MBEYA, 457, 131, PHYSICS, 4.6895, 7,127
S0149, RUNGWE, MBEYA, 457, 132, CHEMISTRY, 4.2979, 7,96
S0149, RUNGWE, MBEYA, 457, 133, BIOLOGY, 4.2115, 8,94
S0149, RUNGWE, MBEYA, 457, 142, ADVANCED MATHEMATICS, 5.2174, 6,146
S0149, RUNGWE, MBEYA, 457, 151, ECONOMICS, 3.2969, 10,100
S0150, SAME, KILIMANJARO, 388, 112, HISTORY, 3.6140, 26,196
S0150, SAME, KILIMANJARO, 388, 113, GEOGRAPHY, 4.1013, 40,210
S0150, SAME, KILIMANJARO, 388, 121, KISWAHILI, 3.4571, 23,181
S0150, SAME, KILIMANJARO, 388, 122, ENGLISH LANGUAGE, 3.8333, 48,316
S0150, SAME, KILIMANJARO, 388, 131, PHYSICS, 4.5273, 19,97
S0150, SAME, KILIMANJARO, 388, 132, CHEMISTRY, 3.6806, 5,41
S0150, SAME, KILIMANJARO, 388, 133, BIOLOGY, 4.1037, 15,77
S0150, SAME, KILIMANJARO, 388, 142, ADVANCED MATHEMATICS, 4.6000, 13,66
S0151, SENGEREMA, MWANZA, 550, 112, HISTORY, 3.2609, 2,52
S0151, SENGEREMA, MWANZA, 550, 113, GEOGRAPHY, 4.7184, 29,506
S0151, SENGEREMA, MWANZA, 550, 121, KISWAHILI, 3.5507, 7,219
S0151, SENGEREMA, MWANZA, 550, 122, ENGLISH LANGUAGE, 3.5517, 5,189
S0151, SENGEREMA, MWANZA, 550, 131, PHYSICS, 4.5361, 7,100
S0151, SENGEREMA, MWANZA, 550, 132, CHEMISTRY, 4.5292, 7,149
