SCHOOL CODE, SCHOOL NAME, GENDER, GENDER TOTAL, DIV I, DIV II, DIV III, DIV IV, DIV 0, ABS/WITHHELD
S2325, CANOSSA, All, 102, 38, 52, 12, 0, 0, 0
S2326, MANGUANJUKI, F, 9, 0, 3, 6, 0, 0, 0
S2326, MANGUANJUKI, M, 48, 2, 15, 25, 3, 3, 0
S2326, MANGUANJUKI, All, 57, 2, 18, 31, 3, 3, 0
S2334, ISLAMIYA, F, 4, 1, 1, 2, 0, 0, 0
S2334, ISLAMIYA, M, 9, 0, 3, 6, 0, 0, 0
S2334, ISLAMIYA, All, 13, 1, 4, 8, 0, 0, 0
S2341, MLIMA MBEYA HIGH SCHOOL, F, 10, 1, 1, 5, 2, 1, 0
S2341, MLIMA MBEYA HIGH SCHOOL, M, 49, 0, 4, 24, 12, 7, 2
S2341, MLIMA MBEYA HIGH SCHOOL, All, 59, 1, 5, 29, 14, 8, 2
S2345, HELLEN'S, F, 9, 5, 3, 0, 0, 0, 1
S2345, HELLEN'S, M, 1, 0, 1, 0, 0, 0, 0
S2345, HELLEN'S, All, 10, 5, 4, 0, 0, 0, 1
S2354, EAGLES, F, 0, 0, 0, 0, 0, 0, 0
S2354, EAGLES, M, 103, 7, 35, 54, 5, 2, 0
S2354, EAGLES, All, 103, 7, 35, 54, 5, 2, 0
S2359, MAGHABE, F, 8, 1, 7, 0, 0, 0, 0
S2359, MAGHABE, M, 8, 3, 2, 3, 0, 0, 0
S2359, MAGHABE, All, 16, 4, 9, 3, 0, 0, 0
S2378, AIRPORT, F, 3, 1, 2, 0, 0, 0, 0
S2378, AIRPORT, M, 11, 2, 6, 3, 0, 0, 0
S2378, AIRPORT, All, 14, 3, 8, 3, 0, 0, 0
S2385, KAREMA, F, 74, 15, 50, 9, 0, 0, 0
S2385, KAREMA, M, 0, 0, 0, 0, 0, 0, 0
S2385, KAREMA, All, 74, 15, 50, 9, 0, 0, 0
S2386, TLAWI, F, 74, 0, 19, 37, 17, 1, 0
S2386, TLAWI, M, 0, 0, 0, 0, 0, 0, 0
S2386, TLAWI, All, 74, 0, 19, 37, 17, 1, 0
S2421, STAR, F, 16, 1, 7, 7, 0, 1, 0
S2421, STAR, M, 24, 0, 9, 13, 0, 2, 0
S2421, STAR, All, 40, 1, 16, 20, 0, 3, 0
S2426, CHAMAZI ISLAMIC SEMINARY, F, 1, 0, 0, 1, 0, 0, 0
S2426, CHAMAZI ISLAMIC SEMINARY, M, 6, 0, 3, 2, 1, 0, 0
S2426, CHAMAZI ISLAMIC SEMINARY, All, 7, 0, 3, 3, 1, 0, 0
S2427, ISONGOLE, F, 0, 0, 0, 0, 0, 0, 0
S2427, ISONGOLE, M, 229, 7, 101, 114, 4, 1, 2
S2427, ISONGOLE, All, 229, 7, 101, 114, 4, 1, 2
S2433, GANAKO, F, 0, 0, 0, 0, 0, 0, 0
S2433, GANAKO, M, 74, 10, 41, 23, 0, 0, 0
S2433, GANAKO, All, 74, 10, 41, 23, 0, 0, 0
S2477, PARADIGMS, F, 4, 0, 0, 2, 1, 1, 0
S2477, PARADIGMS, M, 13, 0, 0, 8, 3, 1, 1
S2477, PARADIGMS, All, 17, 0, 0, 10, 4, 2, 1
S2499, TUSIIME, F, 210, 14, 69, 123, 3, 1, 0
S2499, TUSIIME, M, 311, 30, 128, 147, 4, 0, 2
S2499, TUSIIME, All, 521, 44, 197, 270, 7, 1, 2
S2531, KASHISHI, F, 25, 0, 3, 16, 4, 2, 0
S2531, KASHISHI, M, 42, 1, 11, 22, 4, 4, 0
S2531, KASHISHI, All, 67, 1, 14, 38, 8, 6, 0
S2549, ALPHA, F, 102, 15, 57, 28, 1, 0, 1
S2549, ALPHA, M, 150, 27, 81, 38, 2, 1, 1
S2549, ALPHA, All, 252, 42, 138, 66, 3, 1, 2
S2804, MUSOMA UTALII S S, F, 5, 0, 2, 3, 0, 0, 0
S2804, MUSOMA UTALII S S, M, 12, 1, 5, 6, 0, 0, 0
S2804, MUSOMA UTALII S S, All, 17, 1, 7, 9, 0, 0, 0
S3112, NYANTAKARA, F, 88, 3, 37, 46, 1, 0, 1
S3112, NYANTAKARA, M, 0, 0, 0, 0, 0, 0, 0
S3112, NYANTAKARA, All, 88, 3, 37, 46, 1, 0, 1
S3241, JOSIAH GIRLS' HIGH SCHOOL, F, 7, 3, 4, 0, 0, 0, 0
S3241, JOSIAH GIRLS' HIGH SCHOOL, M, 0, 0, 0, 0, 0, 0, 0
S3241, JOSIAH GIRLS' HIGH SCHOOL, All, 7, 3, 4, 0, 0, 0, 0
S3464, ZOGOWALE, F, 110, 11, 50, 46, 3, 0, 0
S3464, ZOGOWALE, M, 0, 0, 0, 0, 0, 0, 0
S3464, ZOGOWALE, All, 110, 11, 50, 46, 3, 0, 0
S3482, MWENYEHERI ANUARITE, F, 17, 1, 4, 9, 1, 2, 0
S3482, MWENYEHERI ANUARITE, M, 13, 0, 1, 6, 2, 4, 0
S3482, MWENYEHERI ANUARITE, All, 30, 1, 5, 15, 3, 6, 0
S3503, MWENDAKULIMA, F, 143, 25, 67, 50, 0, 0, 1
S3503, MWENDAKULIMA, M, 0, 0, 0, 0, 0, 0, 0
S3503, MWENDAKULIMA, All, 143, 25, 67, 50, 0, 0, 1
S3535, DEBRABANT, F, 15, 0, 6, 8, 1, 0, 0
S3535, DEBRABANT, M, 15, 0, 4, 8, 2, 1, 0
S3535, DEBRABANT, All, 30, 0, 10, 16, 3, 1, 0
S3536, LILIAN KIBO, F, 31, 1, 11, 17, 2, 0, 0
S3536, LILIAN KIBO, M, 26, 1, 12, 10, 3, 0, 0
S3536, LILIAN KIBO, All, 57, 2, 23, 27, 5, 0, 0
S3560, UCHILE, F, 39, 6, 31, 2, 0, 0, 0
S3560, UCHILE, M, 0, 0, 0, 0, 0, 0, 0
S3560, UCHILE, All, 39, 6, 31, 2, 0, 0, 0
S3586, FARKWA, F, 37, 4, 25, 8, 0, 0, 0
S3586, FARKWA, M, 0, 0, 0, 0, 0, 0, 0
S3586, FARKWA, All, 37, 4, 25, 8, 0, 0, 0
S3601, ILASI SEC SCHOOL, F, 3, 0, 3, 0, 0, 0, 0
S3601, ILASI SEC SCHOOL, M, 11, 2, 5, 4, 0, 0, 0
S3601, ILASI SEC SCHOOL, All, 14, 2, 8, 4, 0, 0, 0
S3623, ST. VICENT, F, 7, 0, 0, 7, 0, 0, 0
S3623, ST. VICENT, M, 24, 0, 3, 13, 5, 3, 0
S3623, ST. VICENT, All, 31, 0, 3, 20, 5, 3, 0
S3630, HOLLYWOOD, F, 27, 0, 5, 19, 2, 1, 0
S3630, HOLLYWOOD, M, 87, 0, 24, 52, 7, 4, 0
S3630, HOLLYWOOD, All, 114, 0, 29, 71, 9, 5, 0
S3646, ST. MARY'S DULUTI, F, 14, 0, 3, 5, 4, 2, 0
S3646, ST. MARY'S DULUTI, M, 23, 1, 4, 14, 3, 1, 0
S3646, ST. MARY'S DULUTI, All, 37, 1, 7, 19, 7, 3, 0
S3661, BEROYA, F, 18, 0, 5, 9, 4, 0, 0
S3661, BEROYA, M, 33, 1, 11, 19, 0, 1, 1
S3661, BEROYA, All, 51, 1, 16, 28, 4, 1, 1
S3733, MAHENJE SEC SCHOOL, F, 3, 0, 0, 2, 1, 0, 0
S3733, MAHENJE SEC SCHOOL, M, 5, 0, 4, 1, 0, 0, 0
S3733, MAHENJE SEC SCHOOL, All, 8, 0, 4, 3, 1, 0, 0
S3788, UYUMBU, F, 13, 0, 1, 7, 4, 1, 0
S3788, UYUMBU, M, 33, 1, 5, 20, 6, 1, 0
S3788, UYUMBU, All, 46, 1, 6, 27, 10, 2, 0
S3794, NYANKUMBU, F, 97, 8, 34, 37, 13, 4, 1
S3794, NYANKUMBU, M, 0, 0, 0, 0, 0, 0, 0
S3794, NYANKUMBU, All, 97, 8, 34, 37, 13, 4, 1
S3795, YEMEN, F, 3, 0, 1, 2, 0, 0, 0
S3795, YEMEN, M, 8, 1, 2, 5, 0, 0, 0
S3795, YEMEN, All, 11, 1, 3, 7, 0, 0, 0
S3800, KIKODI, F, 1, 0, 0, 1, 0, 0, 0
S3800, KIKODI, M, 9, 0, 4, 5, 0, 0, 0
S3800, KIKODI, All, 10, 0, 4, 6, 0, 0, 0
S3804, MUHEZA HIGH SCHOOL, F, 45, 4, 14, 26, 1, 0, 0
S3804, MUHEZA HIGH SCHOOL, M, 90, 14, 40, 35, 1, 0, 0
S3804, MUHEZA HIGH SCHOOL, All, 135, 18, 54, 61, 2, 0, 0
S3811, OVERLAND, F, 8, 0, 2, 4, 2, 0, 0
S3811, OVERLAND, M, 11, 0, 4, 6, 1, 0, 0
S3811, OVERLAND, All, 19, 0, 6, 10, 3, 0, 0
S3814, MEDOMAFINGA, F, 2, 0, 1, 0, 1, 0, 0
S3814, MEDOMAFINGA, M, 5, 0, 1, 3, 1, 0, 0
S3814, MEDOMAFINGA, All, 7, 0, 2, 3, 2, 0, 0
S3861, ANDERLEK RIDGES, F, 5, 0, 3, 2, 0, 0, 0
S3861, ANDERLEK RIDGES, M, 1, 0, 1, 0, 0, 0, 0
S3861, ANDERLEK RIDGES, All, 6, 0, 4, 2, 0, 0, 0
S3881, AHMES, F, 18, 12, 6, 0, 0, 0, 0
S3881, AHMES, M, 22, 16, 6, 0, 0, 0, 0
S3881, AHMES, All, 40, 28, 12, 0, 0, 0, 0
S3885, WENDA HIGH SCHOOL, F, 45, 3, 32, 10, 0, 0, 0
S3885, WENDA HIGH SCHOOL, M, 55, 12, 32, 11, 0, 0, 0
S3885, WENDA HIGH SCHOOL, All, 100, 15, 64, 21, 0, 0, 0
S3886, SIMBA WA YUDA, F, 20, 0, 11, 6, 3, 0, 0
S3886, SIMBA WA YUDA, M, 26, 0, 9, 17, 0, 0, 0
S3886, SIMBA WA YUDA, All, 46, 0, 20, 23, 3, 0, 0
S3905, UWATA, F, 0, 0, 0, 0, 0, 0, 0
S3905, UWATA, M, 94, 33, 48, 13, 0, 0, 0
S3905, UWATA, All, 94, 33, 48, 13, 0, 0, 0
S3914, ALFAGEMS, F, 116, 20, 64, 30, 2, 0, 0
S3914, ALFAGEMS, M, 190, 34, 107, 46, 2, 0, 1
S3914, ALFAGEMS, All, 306, 54, 171, 76, 4, 0, 1
S3941, LUGUFU GIRLS, F, 42, 1, 21, 19, 0, 0, 1
S3941, LUGUFU GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S3941, LUGUFU GIRLS, All, 42, 1, 21, 19, 0, 0, 1
S3993, VANESSA, F, 0, 0, 0, 0, 0, 0, 0
S3993, VANESSA, M, 3, 0, 2, 1, 0, 0, 0
S3993, VANESSA, All, 3, 0, 2, 1, 0, 0, 0
S4002, MWANAKWEREKWE 'C', F, 40, 1, 11, 24, 4, 0, 0
S4002, MWANAKWEREKWE 'C', M, 22, 0, 4, 17, 1, 0, 0
S4002, MWANAKWEREKWE 'C', All, 62, 1, 15, 41, 5, 0, 0
S4007, AGUSTIVO, F, 4, 1, 2, 1, 0, 0, 0
S4007, AGUSTIVO, M, 23, 1, 13, 8, 1, 0, 0
S4007, AGUSTIVO, All, 27, 2, 15, 9, 1, 0, 0
S4014, WINNING SPIRIT, F, 6, 2, 1, 3, 0, 0, 0
S4014, WINNING SPIRIT, M, 31, 3, 9, 17, 2, 0, 0
S4014, WINNING SPIRIT, All, 37, 5, 10, 20, 2, 0, 0
S4016, ISALU EXCEL HIGH SCHOOL, F, 7, 0, 4, 3, 0, 0, 0
S4016, ISALU EXCEL HIGH SCHOOL, M, 8, 1, 6, 1, 0, 0, 0
S4016, ISALU EXCEL HIGH SCHOOL, All, 15, 1, 10, 4, 0, 0, 0
S4019, PHILTER FEDERAL, F, 11, 0, 2, 9, 0, 0, 0
S4019, PHILTER FEDERAL, M, 7, 0, 3, 3, 1, 0, 0
S4019, PHILTER FEDERAL, All, 18, 0, 5, 12, 1, 0, 0
S4024, USAMBARA, F, 11, 0, 8, 2, 0, 0, 1
S4024, USAMBARA, M, 0, 0, 0, 0, 0, 0, 0
S4024, USAMBARA, All, 11, 0, 8, 2, 0, 0, 1
S4039, ST. THERESA OF THE CHILD JESUS, F, 32, 4, 20, 8, 0, 0, 0
S4039, ST. THERESA OF THE CHILD JESUS, M, 0, 0, 0, 0, 0, 0, 0
S4039, ST. THERESA OF THE CHILD JESUS, All, 32, 4, 20, 8, 0, 0, 0
S4071, AGGREY CHANJI, F, 3, 0, 3, 0, 0, 0, 0
S4071, AGGREY CHANJI, M, 15, 1, 6, 6, 1, 0, 1
S4071, AGGREY CHANJI, All, 18, 1, 9, 6, 1, 0, 1
S4083, GIFT SKILLFUL, F, 7, 0, 5, 2, 0, 0, 0
S4083, GIFT SKILLFUL, M, 14, 2, 5, 6, 1, 0, 0
S4083, GIFT SKILLFUL, All, 21, 2, 10, 8, 1, 0, 0
S4087, WIZA, F, 17, 0, 5, 12, 0, 0, 0
S4087, WIZA, M, 45, 1, 21, 23, 0, 0, 0
S4087, WIZA, All, 62, 1, 26, 35, 0, 0, 0
S4092, BUSEGWE GIRLS' S S, F, 2, 1, 1, 0, 0, 0, 0
S4092, BUSEGWE GIRLS' S S, M, 0, 0, 0, 0, 0, 0, 0
S4092, BUSEGWE GIRLS' S S, All, 2, 1, 1, 0, 0, 0, 0
S4104, LORD BADEN POWELL MEMORIAL, F, 22, 5, 4, 12, 1, 0, 0
S4104, LORD BADEN POWELL MEMORIAL, M, 35, 3, 17, 13, 2, 0, 0
S4104, LORD BADEN POWELL MEMORIAL, All, 57, 8, 21, 25, 3, 0, 0
S4114, EMMANUEL II, F, 1, 0, 0, 1, 0, 0, 0
S4114, EMMANUEL II, M, 6, 0, 2, 3, 1, 0, 0
S4114, EMMANUEL II, All, 7, 0, 2, 4, 1, 0, 0
S4163, KIJOTA HULL HIGH SCHOOL, F, 4, 3, 1, 0, 0, 0, 0
S4163, KIJOTA HULL HIGH SCHOOL, M, 0, 0, 0, 0, 0, 0, 0
S4163, KIJOTA HULL HIGH SCHOOL, All, 4, 3, 1, 0, 0, 0, 0
S4193, HARRISON UWATA, F, 128, 19, 69, 39, 1, 0, 0
S4193, HARRISON UWATA, M, 0, 0, 0, 0, 0, 0, 0
S4193, HARRISON UWATA, All, 128, 19, 69, 39, 1, 0, 0
S4197, EFATHA, F, 8, 0, 3, 3, 0, 2, 0
S4197, EFATHA, M, 13, 0, 2, 6, 4, 1, 0
S4197, EFATHA, All, 21, 0, 5, 9, 4, 3, 0
S4207, MARIA DE MATTIAS, F, 53, 12, 35, 6, 0, 0, 0
S4207, MARIA DE MATTIAS, M, 0, 0, 0, 0, 0, 0, 0
S4207, MARIA DE MATTIAS, All, 53, 12, 35, 6, 0, 0, 0
S4213, MARIAN BOYS, F, 0, 0, 0, 0, 0, 0, 0
S4213, MARIAN BOYS, M, 94, 70, 20, 4, 0, 0, 0
S4213, MARIAN BOYS, All, 94, 70, 20, 4, 0, 0, 0
S4217, ALGEBRA ISLAMIC SEMINARY, F, 13, 0, 1, 8, 2, 2, 0
S4217, ALGEBRA ISLAMIC SEMINARY, M, 12, 0, 2, 8, 1, 1, 0
S4217, ALGEBRA ISLAMIC SEMINARY, All, 25, 0, 3, 16, 3, 3, 0
S4236, DINOBB HIGH SCHOOL, F, 3, 0, 1, 2, 0, 0, 0
S4236, DINOBB HIGH SCHOOL, M, 9, 1, 6, 2, 0, 0, 0
S4236, DINOBB HIGH SCHOOL, All, 12, 1, 7, 4, 0, 0, 0
S4260, ILOWOLA, F, 3, 0, 1, 2, 0, 0, 0
S4260, ILOWOLA, M, 6, 0, 2, 4, 0, 0, 0
S4260, ILOWOLA, All, 9, 0, 3, 6, 0, 0, 0
S4294, KATOKE LWERU, F, 22, 2, 5, 14, 1, 0, 0
S4294, KATOKE LWERU, M, 26, 4, 10, 8, 2, 2, 0
S4294, KATOKE LWERU, All, 48, 6, 15, 22, 3, 2, 0
S4340, GIRANGO, F, 3, 1, 2, 0, 0, 0, 0
S4340, GIRANGO, M, 6, 1, 3, 0, 0, 0, 2
S4340, GIRANGO, All, 9, 2, 5, 0, 0, 0, 2
S4405, ST. AMEDEUS, F, 0, 0, 0, 0, 0, 0, 0
S4405, ST. AMEDEUS, M, 38, 10, 15, 13, 0, 0, 0
S4405, ST. AMEDEUS, All, 38, 10, 15, 13, 0, 0, 0
S4419, LUKOLE, F, 58, 5, 28, 24, 1, 0, 0
S4419, LUKOLE, M, 146, 23, 96, 26, 0, 0, 1
S4419, LUKOLE, All, 204, 28, 124, 50, 1, 0, 1
S4456, GREEN BIRD BOYS, F, 0, 0, 0, 0, 0, 0, 0
S4456, GREEN BIRD BOYS, M, 24, 1, 1, 20, 2, 0, 0
S4456, GREEN BIRD BOYS, All, 24, 1, 1, 20, 2, 0, 0
S4459, JUDE, F, 52, 10, 22, 20, 0, 0, 0
S4459, JUDE, M, 81, 12, 35, 32, 1, 1, 0
S4459, JUDE, All, 133, 22, 57, 52, 1, 1, 0
S4502, AFRICAN TABATA HIGH SCHOOL, F, 1, 0, 0, 1, 0, 0, 0
S4502, AFRICAN TABATA HIGH SCHOOL, M, 5, 0, 1, 4, 0, 0, 0
S4502, AFRICAN TABATA HIGH SCHOOL, All, 6, 0, 1, 5, 0, 0, 0
S4514, ORKEESWA, F, 5, 0, 4, 1, 0, 0, 0
S4514, ORKEESWA, M, 6, 0, 2, 3, 1, 0, 0
S4514, ORKEESWA, All, 11, 0, 6, 4, 1, 0, 0
S4534, MUBABA, F, 29, 1, 7, 16, 4, 0, 1
S4534, MUBABA, M, 55, 7, 18, 24, 4, 1, 1
S4534, MUBABA, All, 84, 8, 25, 40, 8, 1, 2
S4535, JIKOMBOE, F, 107, 48, 56, 3, 0, 0, 0
S4535, JIKOMBOE, M, 0, 0, 0, 0, 0, 0, 0
S4535, JIKOMBOE, All, 107, 48, 56, 3, 0, 0, 0
S4569, ST. MARIE EUGENE, F, 32, 9, 14, 9, 0, 0, 0
S4569, ST. MARIE EUGENE, M, 0, 0, 0, 0, 0, 0, 0
S4569, ST. MARIE EUGENE, All, 32, 9, 14, 9, 0, 0, 0
S4575, MESSA, F, 1, 0, 0, 1, 0, 0, 0
S4575, MESSA, M, 23, 2, 4, 13, 3, 1, 0
S4575, MESSA, All, 24, 2, 4, 14, 3, 1, 0
S4586, ZACHARIA, F, 6, 1, 4, 1, 0, 0, 0
S4586, ZACHARIA, M, 18, 0, 5, 11, 0, 0, 2
S4586, ZACHARIA, All, 24, 1, 9, 12, 0, 0, 2
S4593, ITULAHUMBA, F, 12, 0, 3, 7, 2, 0, 0
S4593, ITULAHUMBA, M, 9, 1, 1, 4, 3, 0, 0
S4593, ITULAHUMBA, All, 21, 1, 4, 11, 5, 0, 0
S4605, MAGUFULI, F, 0, 0, 0, 0, 0, 0, 0
S4605, MAGUFULI, M, 81, 21, 57, 3, 0, 0, 0
S4605, MAGUFULI, All, 81, 21, 57, 3, 0, 0, 0
S4624, PREMIER GIRLS, F, 27, 15, 10, 2, 0, 0, 0
S4624, PREMIER GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S4624, PREMIER GIRLS, All, 27, 15, 10, 2, 0, 0, 0
S4631, KAIZILEGE, F, 40, 11, 23, 6, 0, 0, 0
S4631, KAIZILEGE, M, 67, 25, 31, 7, 0, 0, 4
S4631, KAIZILEGE, All, 107, 36, 54, 13, 0, 0, 4
S4633, SINAI, F, 4, 0, 1, 3, 0, 0, 0
S4633, SINAI, M, 7, 1, 5, 1, 0, 0, 0
S4633, SINAI, All, 11, 1, 6, 4, 0, 0, 0
S4645, ALLIANCE BOYS, F, 0, 0, 0, 0, 0, 0, 0
S4645, ALLIANCE BOYS, M, 64, 3, 19, 36, 2, 4, 0
S4645, ALLIANCE BOYS, All, 64, 3, 19, 36, 2, 4, 0
S4646, PAMOJA, F, 0, 0, 0, 0, 0, 0, 0
S4646, PAMOJA, M, 82, 1, 38, 42, 0, 0, 1
S4646, PAMOJA, All, 82, 1, 38, 42, 0, 0, 1
S4661, KAJUMULO ALEXANDER GIRLS, F, 40, 5, 17, 17, 1, 0, 0
S4661, KAJUMULO ALEXANDER GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S4661, KAJUMULO ALEXANDER GIRLS, All, 40, 5, 17, 17, 1, 0, 0
S4692, ST.JOSEPH'S CATHEDRAL, F, 94, 33, 47, 14, 0, 0, 0
S4692, ST.JOSEPH'S CATHEDRAL, M, 140, 47, 72, 21, 0, 0, 0
S4692, ST.JOSEPH'S CATHEDRAL, All, 234, 80, 119, 35, 0, 0, 0
S4746, CORNERSTONE LEADERSHIP, F, 24, 3, 14, 7, 0, 0, 0
S4746, CORNERSTONE LEADERSHIP, M, 20, 2, 12, 6, 0, 0, 0
S4746, CORNERSTONE LEADERSHIP, All, 44, 5, 26, 13, 0, 0, 0
S4759, HEBRON, F, 3, 1, 2, 0, 0, 0, 0
S4759, HEBRON, M, 12, 1, 10, 1, 0, 0, 0
S4759, HEBRON, All, 15, 2, 12, 1, 0, 0, 0
S4785, KIRANDO, F, 45, 4, 32, 9, 0, 0, 0
S4785, KIRANDO, M, 0, 0, 0, 0, 0, 0, 0
S4785, KIRANDO, All, 45, 4, 32, 9, 0, 0, 0
S4797, FARAJA SIHA SEMINARY, F, 37, 4, 11, 17, 2, 2, 1
S4797, FARAJA SIHA SEMINARY, M, 41, 6, 11, 20, 3, 1, 0
S4797, FARAJA SIHA SEMINARY, All, 78, 10, 22, 37, 5, 3, 1
S4803, NDYUDA, F, 6, 1, 5, 0, 0, 0, 0
S4803, NDYUDA, M, 24, 3, 13, 8, 0, 0, 0
S4803, NDYUDA, All, 30, 4, 18, 8, 0, 0, 0
S4827, ST. PETER CLAVER, F, 52, 7, 25, 19, 0, 1, 0
S4827, ST. PETER CLAVER, M, 86, 7, 41, 37, 1, 0, 0
S4827, ST. PETER CLAVER, All, 138, 14, 66, 56, 1, 1, 0
S4836, ALLIANCE GIRLS, F, 59, 0, 10, 39, 9, 0, 1
S4836, ALLIANCE GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S4836, ALLIANCE GIRLS, All, 59, 0, 10, 39, 9, 0, 1
S4854, GEITA ADVENTIST, F, 15, 1, 5, 4, 5, 0, 0
S4854, GEITA ADVENTIST, M, 5, 0, 3, 1, 1, 0, 0
S4854, GEITA ADVENTIST, All, 20, 1, 8, 5, 6, 0, 0
S4856, TWIHULUMILE, F, 9, 0, 4, 5, 0, 0, 0
S4856, TWIHULUMILE, M, 25, 1, 7, 12, 3, 1, 1
S4856, TWIHULUMILE, All, 34, 1, 11, 17, 3, 1, 1
S4862, GOMBE HIGH SCHOOL, F, 4, 0, 4, 0, 0, 0, 0
S4862, GOMBE HIGH SCHOOL, M, 27, 1, 21, 5, 0, 0, 0
S4862, GOMBE HIGH SCHOOL, All, 31, 1, 25, 5, 0, 0, 0
S4875, HAYATUL ISLAMIYA, F, 1, 0, 0, 1, 0, 0, 0
S4875, HAYATUL ISLAMIYA, M, 24, 0, 1, 16, 6, 1, 0
S4875, HAYATUL ISLAMIYA, All, 25, 0, 1, 17, 6, 1, 0
S4922, WATU, F, 5, 0, 5, 0, 0, 0, 0
S4922, WATU, M, 5, 0, 5, 0, 0, 0, 0
S4922, WATU, All, 10, 0, 10, 0, 0, 0, 0
S4929, TINDE GIRLS HIGH SCHOOL, F, 153, 7, 66, 68, 8, 1, 3
S4929, TINDE GIRLS HIGH SCHOOL, M, 0, 0, 0, 0, 0, 0, 0
S4929, TINDE GIRLS HIGH SCHOOL, All, 153, 7, 66, 68, 8, 1, 3
S5000, WAMA-NAKAYAMA, F, 45, 3, 7, 27, 8, 0, 0
S5000, WAMA-NAKAYAMA, M, 0, 0, 0, 0, 0, 0, 0
S5000, WAMA-NAKAYAMA, All, 45, 3, 7, 27, 8, 0, 0
S5014, PADUCAH HILL, F, 3, 0, 2, 1, 0, 0, 0
S5014, PADUCAH HILL, M, 9, 1, 6, 2, 0, 0, 0
S5014, PADUCAH HILL, All, 12, 1, 8, 3, 0, 0, 0
S5047, MADUNGU, F, 21, 1, 4, 12, 4, 0, 0
S5047, MADUNGU, M, 24, 0, 4, 19, 1, 0, 0
S5047, MADUNGU, All, 45, 1, 8, 31, 5, 0, 0
S5098, MUYOVOZI, F, 61, 1, 26, 32, 1, 0, 1
S5098, MUYOVOZI, M, 100, 6, 52, 42, 0, 0, 0
S5098, MUYOVOZI, All, 161, 7, 78, 74, 1, 0, 1
S5114, SUZA, F, 23, 6, 16, 1, 0, 0, 0
S5114, SUZA, M, 25, 8, 13, 4, 0, 0, 0
S5114, SUZA, All, 48, 14, 29, 5, 0, 0, 0
S5122, WAJA GIRLS, F, 79, 25, 37, 17, 0, 0, 0
S5122, WAJA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S5122, WAJA GIRLS, All, 79, 25, 37, 17, 0, 0, 0
S5145, MIONO, F, 103, 2, 19, 67, 9, 4, 2
S5145, MIONO, M, 81, 6, 27, 39, 6, 1, 2
S5145, MIONO, All, 184, 8, 46, 106, 15, 5, 4
S5150, CHASASA, F, 28, 0, 3, 18, 3, 4, 0
S5150, CHASASA, M, 48, 1, 7, 25, 6, 8, 1
S5150, CHASASA, All, 76, 1, 10, 43, 9, 12, 1
S5151, FARAJA, F, 35, 0, 12, 21, 2, 0, 0
S5151, FARAJA, M, 19, 0, 4, 12, 1, 0, 2
S5151, FARAJA, All, 54, 0, 16, 33, 3, 0, 2
S5171, MPENDAE, F, 19, 0, 4, 13, 2, 0, 0
S5171, MPENDAE, M, 63, 1, 8, 39, 7, 3, 5
S5171, MPENDAE, All, 82, 1, 12, 52, 9, 3, 5
S5233, EMANUEL NCHIMBI, F, 0, 0, 0, 0, 0, 0, 0
S5233, EMANUEL NCHIMBI, M, 57, 2, 35, 20, 0, 0, 0
S5233, EMANUEL NCHIMBI, All, 57, 2, 35, 20, 0, 0, 0
S5236, SONGWE SUNRISE, F, 4, 1, 2, 1, 0, 0, 0
S5236, SONGWE SUNRISE, M, 20, 2, 11, 7, 0, 0, 0
S5236, SONGWE SUNRISE, All, 24, 3, 13, 8, 0, 0, 0
S5244, WAJA BOYS, F, 0, 0, 0, 0, 0, 0, 0
S5244, WAJA BOYS, M, 34, 9, 18, 7, 0, 0, 0
S5244, WAJA BOYS, All, 34, 9, 18, 7, 0, 0, 0
S5260, ARUSHA GIRLS, F, 87, 1, 18, 53, 15, 0, 0
S5260, ARUSHA GIRLS, M, 0, 0, 0, 0, 0, 0, 0
S5260, ARUSHA GIRLS, All, 87, 1, 18, 53, 15, 0, 0
S5353, LUGUFU BOYS, F, 0, 0, 0, 0, 0, 0, 0
S5353, LUGUFU BOYS, M, 67, 1, 43, 23, 0, 0, 0
S5353, LUGUFU BOYS, All, 67, 1, 43, 23, 0, 0, 0
S5450, CHARLES DE FOUCALD, F, 1, 1, 0, 0, 0, 0, 0
S5450, CHARLES DE FOUCALD, M, 4, 1, 3, 0, 0, 0, 0
S5450, CHARLES DE FOUCALD, All, 5, 2, 3, 0, 0, 0, 0
